"AGE","GR"
440.031110375641,5.03708661417316
440.808869766672,5.46372178477697
441.586629157703,4.9212881889764
442.364388548734,4.28721233595797
442.753268244249,4.65774251968504
443.142147939765,4.72372362204725
443.531027635281,4.67086719160094
443.919907330796,5.33350236220472
444.308787026311,5.30917086614175
444.697666721827,6.8248183727034
445.086546417342,7.75574015748034
445.475426112858,7.8942755905511
445.864305808373,9.16708556430441
446.253185503889,8.19377427821526
446.642065199404,8.36856771653542
447.03094489492,9.05844960629917
447.419824590435,10.0168406824147
447.808704285951,9.699625984252
448.197583981466,9.83930419947501
448.586463676982,8.85093438320213
448.975343372497,7.34180944881894
449.364223068013,7.21209711286086
449.753102763528,7.56858267716529
450.141982459044,8.80116771653533
450.530862154559,9.84612887139106
450.919741850074,8.71304776902895
451.30862154559,8.02430629921256
451.697501241105,7.91770000000002
452.086380936621,7.21873884514444
452.475260632136,6.80227716535435
452.864140327652,6.34163412073491
453.253020023167,6.76851627296588
453.641899718683,7.102237007874
454.030779414198,6.41722178477685
454.419659109714,5.35249737532798
454.808538805229,6.41479921259851
455.197418500745,7.27795564304462
455.58629819626,6.434952230971
455.975177891776,5.88180157480318
456.364057587291,6.88665249343847
456.752937282806,7.1864866141732
457.141816978322,7.79205590551181
457.530696673837,7.73493359580055
457.919576369353,8.66427611548561
458.308456064868,9.07787086614173
458.697335760384,7.39209947506555
459.086215455899,6.83378556430446
459.475095151415,8.14626535433086
459.86397484693,7.97694671916014
460.252854542446,8.33894803149597
460.641734237961,8.33162519685042
461.030613933477,8.09391496062993
461.419493628992,6.5628695538058
461.808373324508,5.52292204724405
462.197253020023,5.51794094488201
462.586132715539,6.18231128608923
462.975012411054,5.80378740157481
463.36389210657,5.68709658792659
463.752771802085,6.67945039370081
464.141651497601,6.99789133858264
464.336091345358,5.6963881889763
464.530531193116,5.04173884514436
464.724971040874,5.73049055118121
464.919410888632,6.23443412073491
465.113850736389,6.59010000000002
465.308290584147,5.85342283464558
465.502730431905,5.52166325459317
465.697170279662,6.47695039370083
465.89161012742,7.18676141732285
466.086049975178,7.61379895013125
466.280489822936,6.90871601049867
466.474929670693,6.82198740157479
466.669369518451,7.5949860892389
466.863809366209,7.55262677165354
467.058249213966,6.84291023622034
467.252689061724,6.38124960629923
467.447128909482,7.11635984251967
467.64156875724,7.4454488188977
467.836008604998,7.87805380577428
468.030448452755,7.09052414698153
468.224888300513,7.28351417322835
468.419328148271,6.82512440944885
468.613767996028,5.42749291338573
468.808207843786,5.96612755905513
469.002647691544,7.19981968503936
469.197087539302,6.61739973753278
469.391527387059,7.12536929133858
469.585967234817,7.19605564304462
469.780407082575,7.04130183727034
469.974846930333,6.09457086614172
470.16928677809,6.20975853018375
470.363726625848,6.58023097112861
470.558166473606,7.11620787401579
470.752606321364,5.84034619422572
471.141486016879,5.04468425196845
471.530365712395,4.7023653543307
471.91924540791,5.68194225721782
472.308125103425,6.23249921259843
472.697004798941,5.65269921259843
473.085884494457,5.90847585301843
473.474764189972,6.50018713910762
473.863643885487,6.46215196850395
474.252523581003,6.15603779527561
475.030282972034,6.7571154855643
475.808042363065,7.25654803149607
476.585801754096,7.44108425196849
476.974681449611,6.27129422572188
477.363561145127,4.16205826771646
477.752440840642,4.06802152230971
478.141320536158,6.06782178477699
478.530200231673,6.75680472440945
478.919079927189,6.54508713910763
479.307959622704,6.47450236220475
479.69683931822,6.51004645669292
480.085719013735,6.23612519685039
480.47459870925,5.58713727034123
480.863478404766,7.31785826771644
481.252358100281,8.55500052493441
481.446797948039,7.19822965879266
481.641237795797,6.82124566929138
481.835677643554,6.61562257217847
482.030117491312,6.13152755905504
482.22455733907,7.65236929133863
482.418997186828,7.97864960629922
482.613437034585,6.63623280839884
482.807876882343,5.88682362204725
483.196756577859,6.70509343832018
483.585636273374,6.51191391076113
484.363395664405,6.37945039370078
485.141155055436,6.77464724409454
485.918914446467,7.30646535433071
486.696673837498,6.61077086614176
487.474433228529,6.38125170603675
488.25219261956,6.87361391076114
489.029952010591,6.80470314960633
489.807711401622,7.40213412073491
490.585470792653,8.35224855643038
490.974350488168,8.80197559055116
491.363230183683,8.0316228346457
492.140989574715,6.94380288713904
492.918748965746,5.22991417322835
493.696508356776,4.80375433070861
494.474267747808,5.30125984251969
495.252027138838,4.68680944881893
495.640906834354,4.29043149606304
496.029786529869,5.42122440944881
496.418666225385,6.59489685039364
496.8075459209,7.12488503937007
497.196425616416,6.7846881889764
497.585305311931,6.29756850393698
497.779745159689,6.25557559055117
497.974185007446,7.09760866141728
498.168624855204,7.2942779527559
498.363064702962,6.86708477690285
498.55750455072,7.41739999999997
498.751944398478,6.82816692913386
498.946384246235,7.29614593175847
499.140824093993,8.36281391076118
499.335263941751,9.73273464566925
499.529703789509,9.25498057742777
499.724143637266,7.25502125984252
499.918583485024,7.05717401574804
500.113023332782,6.53656115485563
500.30746318054,8.05058608923876
500.501903028297,9.46533149606301
500.696342876055,8.7716165354331
500.890782723813,8.81564435695532
501.08522257157,9.53597244094489
501.279662419328,10.0617769028871
501.474102267086,11.5537052493439
501.668542114844,12.4361236220473
501.862981962601,11.6386656167978
502.057421810359,10.7501091863517
502.251861658117,10.7622417322834
502.640741353632,11.0553112860892
503.029621049148,10.6592587926509
503.224060896906,11.5015007874016
503.418500744663,11.0102377952756
503.612940592421,11.3700540682414
503.807380440179,11.1933086614173
504.001820287937,11.1221816272966
504.196260135694,10.3916346456694
504.390699983452,9.54742677165354
504.58513983121,8.89853727034126
504.779579678967,8.44637454068241
504.974019526725,9.14291102362203
505.168459374483,9.57611312335961
505.362899222241,9.16426535433071
505.557339069998,9.47746377952752
505.751778917756,9.76457664041994
505.946218765514,9.07456089238849
506.140658613272,8.0537307086615
506.335098461029,7.69308451443569
506.529538308787,8.68675695538051
506.723978156545,9.20316377952756
506.918418004302,9.22828792650919
507.11285785206,9.32830682414695
507.307297699818,10.3664598425197
507.501737547576,11.3690603674541
507.696177395334,11.5363947506562
507.890617243091,10.0708330708663
508.085057090849,8.02718687664037
508.279496938607,8.67425144356954
508.473936786364,9.56197244094484
508.668376634122,10.6962212598425
508.86281648188,11.1700551181103
509.057256329638,10.1700102362206
509.251696177395,10.773131496063
509.446136025153,11.2574543307087
509.640575872911,10.8752653543307
509.835015720669,10.9613535433071
510.029455568426,11.3512052493438
510.223895416184,11.3833669291339
510.418335263942,11.373705511811
510.6127751117,10.366294488189
510.807214959457,8.59861574803156
511.001654807215,8.27881102362199
511.196094654973,9.27897874015747
511.39053450273,9.84462519685036
511.584974350488,10.5300839895013
511.779414198246,10.4846650918635
511.973854046004,9.23662913385837
512.168293893762,8.82652047244094
512.362733741519,8.84519895013123
512.557173589277,7.72273700787401
512.751613437035,7.8546509186351
512.946053284792,8.95191758530173
513.14049313255,8.85994881889764
513.334932980308,9.31819291338591
513.529372828065,9.87685748031496
513.723812675823,8.61708503937011
513.918252523581,8.22194330708661
514.112692371339,8.17460472440945
514.307132219097,9.16629527559065
514.501572066854,10.8782837270341
514.696011914612,11.7891556430446
514.89045176237,10.7538275590553
515.084891610127,11.1828196850394
515.279331457885,10.7267611548556
515.473771305643,10.1427307086614
515.668211153401,9.96078215223095
515.862651001158,10.0479188976378
516.057090848916,9.66069370078742
516.251530696674,10.7028829396326
516.445970544432,10.2691942257218
516.640410392189,9.86957322834643
516.834850239947,9.9078435695538
517.029290087705,9.7835443569554
517.223729935463,9.79838740157483
517.41816978322,11.4055157480315
517.612609630978,11.8873908136484
517.807049478736,10.1953488188978
518.001489326493,9.65444908136483
518.195929174251,8.98890262467189
518.390369022009,8.25097401574804
518.584808869767,8.44677847769023
518.779248717525,8.92601732283471
518.973688565282,8.88577480314958
519.16812841304,9.06989895013123
519.362568260798,8.59734278215222
519.557008108555,8.92012598425202
519.751447956313,8.23401128608933
519.945887804071,7.96853700787399
520.140327651829,8.74932755905516
520.529207347344,9.53775144356955
520.918087042859,8.84642362204723
521.306966738375,9.15947874015738
521.69584643389,9.52497454068242
522.084726129406,10.0720249343832
522.473605824921,11.7579267716536
522.862485520437,11.771131496063
523.251365215952,12.9277656167979
523.640244911468,14.4106275590551
524.029124606983,14.4254524934384
524.418004302499,15.2214288713912
524.806883998014,14.6764992125983
525.19576369353,12.9421160104987
525.584643389045,12.3886650918635
525.973523084561,13.7541598425193
526.362402780076,11.4620259842517
526.751282475592,9.42916666666658
526.945722323349,9.9058
527.140162171107,11.7250963254594
527.334602018865,12.732151968504
527.529041866623,12.7130102362204
527.72348171438,11.1361157480315
527.917921562138,11.3337640419947
528.306801257653,11.3031118110236
528.695680953169,10.7946438320209
529.084560648684,10.1973131233595
529.4734403442,10.95871496063
529.862320039715,12.2734598425197
530.251199735231,13.2647165354332
530.640079430746,15.0574212598428
531.028959126262,16.6064265091864
531.417838821777,16.1684139107611
531.806718517293,14.848157480315
532.195598212808,15.5136167979003
532.584477908324,16.4808540682415
532.973357603839,16.8880677165355
533.362237299355,16.316842519685
533.75111699487,15.9714120734908
534.139996690386,13.9610062992124
534.334436538143,12.8274304461942
534.528876385901,9.94292545931751
534.723316233659,9.81165984251972
534.917756081417,10.4012955380577
535.112195929174,11.1531771653543
535.306635776932,10.6808385826769
535.50107562469,9.2913026246718
535.695515472447,9.13585013123363
535.889955320205,9.41693543307089
536.084395167963,8.39327139107606
536.278835015721,8.96823832021013
536.473274863478,9.46106062992123
536.667714711236,9.87920971128613
536.862154558994,11.7547385826771
537.056594406752,12.4357259842519
537.251034254509,11.77824671916
537.445474102267,11.8116472440945
537.639913950025,11.0053803149606
537.834353797783,10.4009708661417
538.02879364554,11.1515648293964
538.417673341056,11.2424338582676
538.806553036571,10.3773209973753
539.000992884329,10.4067769028872
539.195432732087,9.40098818897639
539.389872579844,9.17859973753284
539.584312427602,9.80123280839905
539.77875227536,10.1811818897638
539.973192123118,10.9981727034121
540.167631970875,11.9017580052493
540.362071818633,11.1164881889763
540.556511666391,11.1262677165353
540.750951514149,10.8466782152231
540.945391361906,12.0169118110237
541.139831209664,11.5350320209974
541.52871090518,10.4449338582677
541.917590600695,11.1414377952758
542.30647029621,10.8304262467191
542.695349991726,10.849968503937
543.473109382757,10.8981322834646
544.250868773788,10.7086461942257
545.028628164819,11.1312566929134
545.80638755585,11.9377763779528
546.584146946881,12.3163553805774
547.361906337912,11.2864658792651
548.139665728943,11.4516763779528
548.917425119974,12.1533648293964
549.695184511005,12.2932887139107
550.472943902035,11.4278031496063
551.250703293066,11.542262992126
552.028462684097,10.5479
552.806222075128,10.1976559055118
553.195101770644,9.48188031496056
553.583981466159,9.99642178477692
554.36174085719,11.3536023622047
554.750620552706,11.579694488189
555.139500248221,10.581015223097
555.528379943736,10.0140362204724
555.917259639252,10.0144538057743
556.306139334768,9.88358661417324
556.695019030283,9.35734015748031
557.083898725798,9.02504435695532
557.472778421314,8.92587690288714
557.861658116829,10.0803921259843
558.250537812345,9.69980944881899
558.63941750786,8.10330866141727
559.028297203376,7.64572125984244
559.417176898891,7.35862808398952
559.806056594407,8.12123280839895
560.194936289922,9.39654015748021
560.583815985438,10.4546742782152
560.972695680953,10.4448317585303
561.361575376469,10.6065677165354
561.750455071984,9.74729842519685
562.1393347675,9.94248162729658
562.528214463015,9.86823622047244
562.917094158531,8.78520183727028
563.305973854046,8.18344750656165
563.694853549561,7.60411338582677
564.083733245077,9.80479947506567
564.472612940593,8.9773181102362
564.861492636108,8.6605338582677
565.250372331623,8.78939238845141
565.639252027139,8.70379553805774
566.028131722654,9.54575354330703
566.41701141817,10.1314404199475
566.805891113685,9.05962414698151
567.194770809201,8.48370629921259
567.583650504716,7.98010472440945
567.972530200232,8.19519343832016
568.361409895747,9.15415669291341
568.750289591263,10.4838280839896
569.139169286778,11.3532538057743
569.528048982294,11.0375409448819
569.916928677809,10.3006380577428
570.305808373325,9.5976902887139
570.69468806884,9.72165590551194
571.083567764355,10.5375393700788
571.472447459871,9.93817007874016
571.861327155386,9.75128582677165
572.250206850902,10.009412335958
572.639086546417,9.41910892388441
573.027966241933,8.68896141732283
573.416845937448,9.42357191601048
573.805725632964,9.34333543307096
574.194605328479,8.50055984251969
574.583485023995,9.04850000000009
574.97236471951,8.58827952755902
575.361244415026,8.1259590551181
575.750124110541,7.59887244094501
576.139003806057,7.21522992125984
576.527883501572,6.16964094488194
576.916763197088,6.90038057742786
577.305642892603,6.75072178477692
577.694522588119,6.89816456692899
578.083402283634,8.30324645669292
578.472281979149,8.38473307086612
578.861161674665,8.80326771653542
579.25004137018,8.36025301837272
579.638921065696,7.65398950131241
580.027800761211,7.69972283464567
580.416680456727,8.79848083989513
580.805560152242,9.89727165354333
581.194439847758,9.71125275590553
581.583319543273,8.97706876640415
581.972199238789,9.40070262467192
582.361078934304,9.12120551181098
582.74995862982,8.87093333333333
583.138838325335,9.15510918635168
583.527718020851,8.65732440944892
583.916597716366,8.83921049868766
584.305477411881,9.06818530183722
584.694357107397,8.8738283464567
585.083236802912,9.09315774278217
585.472116498428,8.40725643044632
585.860996193943,8.15087637795275
586.249875889459,9.48375485564306
586.638755584974,9.46164619422571
587.02763528049,9.41202204724408
587.416514976005,9.867611023622
587.805394671521,10.1553858267717
588.194274367036,9.7280283464567
588.583154062552,10.3267278215223
588.972033758067,9.68461889763784
589.360913453583,9.35798582677156
589.749793149098,9.14323805774279
590.138672844614,8.37439999999996
590.527552540129,7.71866771653542
590.916432235644,7.70400524934381
591.694191626676,8.46902125984254
592.471951017706,8.75094251968521
593.249710408737,8.93221548556425
594.027469799768,8.86669580052494
594.805229190799,9.30117244094489
595.58298858183,9.71141679790017
596.360747972861,11.4676372703415
597.138507363892,11.8858850393701
597.916266754923,11.5975511811024
598.694026145954,9.58413648293975
599.082905841469,9.25775354330701
599.471785536985,9.51662703412069
599.8606652325,9.85740708661422
600.249544928016,10.3747905511811
600.638424623531,9.64094461942265
601.027304319047,8.9933908136483
601.416184014562,8.91659606299199
