"AGE","GR"
2540.71712388369,18.9202860892382
2543.61074770458,16.071976377953
2544.09301834139,14.06817847769
2544.57528897821,17.6641364829406
2545.53983025184,21.3326141732282
2546.50437152547,19.9742729658793
2546.98664216228,19.2637637795279
2547.4689127991,20.7644330708665
2547.95118343591,21.5544593175852
2548.43345407272,22.9744619422573
2548.91572470953,21.947094488189
2549.39799534635,20.6613989501318
2549.88026598317,19.3133517060365
2550.36253661998,18.3131889763781
2550.84480725679,18.749530183727
2551.32707789361,18.6393937007872
2551.80934853042,17.7353070866143
2552.29161916724,17.5033175853018
2552.77388980405,19.8493123359581
2553.25616044087,19.4964094488191
2553.73843107769,18.3056377952755
2554.2207017145,18.0416089238843
2555.18524298813,20.3120944881889
2556.14978426176,22.7240000000007
2557.11432553539,22.0514225721784
2558.07886680902,18.2202834645667
2559.04340808265,18.2580787401565
2560.00794935628,20.2407690288715
2560.97249062991,19.7076220472441
2561.93703190354,20.3940944881888
2563.86611445079,21.7681102362208
2564.83065572442,20.7376299212602
2565.79519699805,19.916249343832
2566.75973827168,20.8603989501318
2567.72427954531,19.776220472441
2569.65336209257,18.2914330708656
2571.58244463983,15.5383910761158
2572.54698591346,16.0968267716533
2573.51152718709,18.0712362204728
2574.47606846072,16.7837716535436
2575.44060973435,15.4765590551181
2576.40515100798,18.4080183727026
2577.3696922816,20.0141601049868
2577.85196291842,18.3917559055117
2578.09309823682,17.1021496062991
2578.33423355523,17.9508766404199
2578.57536887364,18.7982992125979
2578.81650419204,20.1772650918636
2579.05763951045,20.9473858267718
2579.29877482886,21.6032913385826
2579.53991014727,21.8350708661414
2579.78104546568,20.4296430446198
2580.02218078408,19.75
2580.26331610249,20.0975354330707
2580.74558673931,20.2169448818895
2581.22785737612,20.5456062992125
2582.19239864975,19.6274776902888
2583.15693992338,17.5154881889765
2585.08602247064,17.3084960629923
2587.0151050179,16.9715905511811
2587.97964629153,18.6904225721785
2588.94418756516,19.1278188976373
2589.90872883879,19.4105249343832
2590.87327011242,19.1769632545932
2591.35554074923,18.8486692913387
2591.83781138604,18.4773280839895
2592.32008202285,17.5098320209973
2592.80235265967,17.7946299212598
2593.7668939333,18.3779632545934
2594.73143520693,17.7723805774278
2595.69597648056,17.6987007874014
2596.66051775419,17.9186377952753
2597.62505902782,17.4312624671918
2598.58960030145,17.4319133858266
2599.55414157508,17.6712624671915
2600.51868284871,19.5212519685039
2601.48322412234,20.7806220472444
2602.44776539597,19.1633937007874
2603.4123066696,19.7502650918637
2604.37684794323,21.550212598425
2605.34138921685,24.0198005249343
2606.30593049048,24.3563832020994
2607.27047176411,20.3892598425195
2608.23501303774,19.5122913385828
2609.19955431137,20.8374461942253
2610.164095585,22.5750551181094
2611.12863685863,18.8416955380586
2612.09317813226,16.7091496062993
2613.05771940589,17.7667322834652
2614.02226067952,18.1142335958009
2614.98680195315,17.4734934383203
2615.95134322678,19.619582677165
2616.91588450041,20.4660157480315
2617.88042577404,19.8880419947504
2618.84496704767,20.7351417322834
2619.80950832129,22.6558635170604
2620.77404959492,22.4982887139113
2621.73859086855,20.9955511811023
2622.70313214218,20.1009002624674
2623.66767341581,21.4995406824147
2624.63221468944,20.9581653543306
2625.59675596307,20.7786167979
2627.52583851033,21.2671469816273
2629.45492105759,20.6047874015744
2631.38400360485,19.0704776902891
2633.31308615211,18.2634803149604
2635.24216869936,17.406
2637.17125124662,17.8863359580051
2639.10033379388,19.344
2641.02941634114,18.8491496062994
2642.9584988884,17.9205406824147
2643.92304016203,17.2399186351704
2644.88758143566,18.3318267716535
2645.85212270929,19.854755905512
2646.81666398292,18.8787244094489
2647.29893461973,17.4213385826771
2647.78120525654,17.6965406824143
2648.26347589336,18.0921181102364
2648.74574653017,19.8242362204725
2649.22801716698,20.8935485564301
2649.7102878038,20.0969370078737
2650.19255844061,21.6981496062989
2650.67482907743,22.5129632545931
2652.60391162469,24.5474330708669
2654.53299417195,24.0640708661415
2655.49753544558,22.6937296587924
2656.46207671921,21.4764278215222
2658.39115926647,20.873244094488
2660.32024181373,22.81108136483
2662.24932436098,24.2645721784777
2663.21386563461,25.3606377952757
2664.17840690824,24.4766587926504
2665.14294818187,25.3149002624672
2666.1074894555,23.2016535433069
2667.07203072913,19.6438267716537
2668.03657200276,19.3675800524935
2669.00111327639,18.9002362204728
2669.96565455002,17.2668188976378
2671.89473709728,17.5898740157485
2673.82381964454,19.4445669291334
2675.7529021918,21.2270918635173
2677.68198473905,21.950884514436
2678.64652601268,19.2017874015754
2679.61106728631,18.0994566929129
2681.54014983357,18.2234724409442
2682.5046911072,18.573094488189
2683.46923238083,20.1055485564304
2683.95150301764,20.5300498687664
2684.43377365446,19.9989999999999
2684.91604429127,19.4658845144356
2685.39831492809,21.1616666666667
2685.8805855649,22.0033622047244
2686.36285620172,21.6123517060367
2686.84512683854,22.1768556430449
2687.32739747535,23.2856062992128
2688.29193874898,20.9812860892384
2689.25648002261,18.291913385826
2691.18556256986,20.3051732283463
2693.11464511712,22.8593569553813
2694.07918639075,20.6263123359582
2695.04372766438,20.4045275590542
2696.00826893801,20.8242020997373
2696.97281021164,21.3046482939633
2697.93735148527,21.7784015748037
2698.9018927589,23.235658792651
2699.86643403253,25.6831128608922
2700.83097530616,25.1068346456694
2701.31324594298,25.8753385826776
2701.79551657979,26.5967664041994
2702.2777872166,25.9129763779527
2702.76005785342,24.425992125984
2703.72459912705,23.1437349081363
2704.68914040067,22.406937007874
2705.6536816743,24.0418503937024
2706.61822294793,26.2309737532811
2707.10049358474,28.2592992125983
2707.58276422156,27.8961417322835
2708.06503485837,27.219742782152
2708.54730549519,27.956196850394
2709.51184676882,28.3095433070865
2710.47638804245,26.2208608923874
2711.44092931608,24.7396614173234
2712.40547058971,22.0690577427821
2713.37001186334,20.5800603674528
2714.33455313697,24.2647874015745
2715.2990944106,26.1345905511809
2716.26363568423,24.1451942257218
2717.22817695786,18.9982834645664
2718.19271823149,18.3871574803158
2719.15725950511,20.2592624671918
2720.1477604149,21.6389606299214
2721.31787624054,23.2057611548556
2722.48799206618,23.461225721785
2723.65810789182,22.1226692913375
2724.82822371746,21.4935879265089
2725.9983395431,20.0075196850389
2727.16845536873,20.6720629921257
2728.33857119437,23.8870971128618
2729.50868702001,25.9798215223097
2730.67880284565,26.0272913385827
2731.84891867129,26.4637532808401
2733.01903449693,25.9853674540686
2734.18915032256,22.8044488188971
2735.3592661482,22.0586745406826
2736.52938197384,25.9210157480315
2738.86961362512,27.102118110236
2740.03972945075,23.6809002624669
2741.20984527639,21.4133517060368
2742.37996110203,21.9225984251972
2743.55007692767,24.0577427821527
2744.72019275331,23.3875800524931
2745.30525066613,20.9902125984253
2745.89030857895,17.1569370078731
2747.06042440459,15.7113674540685
2748.23054023022,17.5340393700792
2749.40065605586,22.2138293963272
2750.5707718815,24.2785118110235
2751.15582979432,23.1970708661409
2751.74088770714,20.264687664041
2752.32594561996,17.7328188976379
2752.91100353278,15.3072362204728
2753.49606144559,15.6125538057743
2754.08111935841,17.518351706037
2754.66617727123,18.4040078740164
2755.25123518405,19.2412257217848
2756.42135100969,18.6501312335956
2757.59146683533,17.3699448818897
2758.76158266097,16.951603674541
2759.93169848661,19.4332047244104
2761.10181431224,20.4505433070865
2762.27193013788,19.9056456692911
2763.44204596352,19.7918530183726
2764.61216178916,18.4068661417316
2765.7822776148,19.4590656167983
2766.95239344044,22.0762388451445
2769.29262509171,24.8302755905519
2769.87768300453,24.2890734908138
2770.46274091735,22.4140209973748
2771.04779883017,22.2990078740166
2771.63285674299,23.0477979002622
2772.21791465581,26.9263202099742
2772.80297256863,26.9806929133858
2773.38803048145,23.7440446194224
2773.97308839427,20.2725616797891
2775.1432042199,18.2481102362203
2776.31332004554,21.8418635170608
2777.48343587118,24.7716587926509
2778.65355169682,24.2705039370074
2779.82366752246,24.1829107611551
2780.9937833481,24.6148503937007
2782.16389917373,23.8317322834643
2783.33401499937,22.8132939632548
2784.50413082501,23.2908503937009
2785.67424665065,23.9245826771657
2786.84436247629,22.9749816272967
2788.01447830193,21.6479711286097
2789.18459412756,23.5338503937006
2790.3547099532,24.4857769028872
2791.52482577884,23.1703700787403
2792.69494160448,23.0975826771653
2793.86505743012,23.7730734908141
2795.03517325575,21.5599238845143
2796.20528908139,19.637929133858
2797.37540490703,19.3725249343842
2797.96046281985,20.437002624672
2798.54552073267,18.6890708661414
2799.13057864549,17.1926666666668
2799.71563655831,16.5448661417322
2800.00816551472,17.2712755905514
2800.30069447113,18.0948608923885
2800.88575238395,17.1128398950124
2801.47081029676,17.2891811023621
2802.05586820958,18.5556535433075
2802.6409261224,19.8989343832023
2803.22598403522,21.3956692913387
2803.81104194804,21.3053464566935
2804.39609986086,22.7723858267716
2804.98115777368,23.578
2805.5662156865,23.5409343832025
2806.73633151214,23.3165249343831
2809.07656316341,23.5327086614174
2810.24667898905,21.4917007874015
2811.41679481469,21.493270341207
2812.58691064033,20.1936614173226
2813.75702646597,20.5427401574803
2814.92714229161,21.1859422572182
2816.09725811724,21.9837559055117
2817.26737394288,22.7967769028863
2817.8524318557,19.6456115485555
2818.43748976852,18.0048897637791
2819.02254768134,19.2558215223101
2819.60760559416,20.2412440944881
2820.19266350698,21.7250944881892
2820.7777214198,22.1254094488188
