"AGE","GR"
2540.71712388369,60.3217914
2542.64620643095,57.15952835
2544.57528897821,58.23438241
2546.50437152547,57.76876541
2548.43345407272,53.7435281
2550.36253661998,49.32027732
2552.29161916724,51.05266278
2554.2207017145,52.47699677
2556.14978426176,56.68620718
2557.11432553539,59.98430119
2558.07886680902,55.60883268
2559.04340808265,49.91398136
2560.00794935628,50.79314631
2560.97249062991,57.17460495
2561.93703190354,61.70537605
2562.90157317716,61.04819161
2563.86611445079,58.64261019
2564.83065572442,57.81635011
2565.79519699805,57.70321138
2566.75973827168,57.78562741
2567.72427954531,57.89340314
2568.68882081894,54.81713716
2569.65336209257,50.650677
2570.6179033662,48.56560072
2571.58244463983,48.4339868
2572.54698591346,47.3469657
2573.51152718709,46.35438677
2575.44060973435,46.04258361
2577.3696922816,48.7010138
2579.29877482886,47.2956032
2581.22785737612,44.66918139
2583.15693992338,44.64598451
2585.08602247064,44.64464234
2587.0151050179,47.07805009
2588.94418756516,50.34736171
2590.87327011242,50.40783128
2592.80235265967,48.89418006
2594.73143520693,45.39209139
2596.66051775419,40.69467115
2598.58960030145,36.14022285
2600.51868284871,38.56035003
2602.44776539597,41.26820756
2604.37684794323,44.28643997
2608.23501303774,47.18128517
2612.09317813226,48.42003655
2615.95134322678,48.60688692
2619.80950832129,48.53645071
2623.66767341581,47.26191567
2627.52583851033,45.92341925
2631.38400360485,44.67890352
2635.24216869936,42.59621166
2639.10033379388,40.52990578
2642.9584988884,38.01219692
2646.81666398292,39.4695874
2650.67482907743,44.33168519
2654.53299417195,50.95191054
2658.39115926647,53.54480829
2662.24932436098,48.59928909
2666.1074894555,45.54215181
2669.96565455002,47.55048294
2673.82381964454,49.26672599
2677.68198473905,41.68645299
2681.54014983357,43.27207811
2685.39831492809,49.28686856
2689.25648002261,50.23007422
2691.18556256986,50.56563809
2693.11464511712,49.45271514
2696.97281021164,47.84484467
2700.83097530616,49.17998551
2704.68914040067,51.12329078
2708.54730549519,53.32404543
2710.47638804245,54.44743489
2712.40547058971,52.54876275
2714.33455313697,51.14280089
2716.26363568423,50.08249993
2718.19271823149,49.79913317
2720.1477604149,51.21590361
2722.48799206618,53.01509623
2724.82822371746,54.65381796
2728.33857119437,56.97713566
2730.67880284565,62.01790717
2733.01903449693,66.53168198
2736.52938197384,69.54626893
2741.20984527639,72.8377291
2743.55007692767,74.88403007
2745.89030857895,78.44576032
2748.23054023022,78.85900455
2750.5707718815,75.70671988
2752.91100353278,71.12421817
2755.25123518405,68.78083059
2757.59146683533,64.58851424
2762.27193013788,61.05326415
2766.95239344044,59.70487084
2769.29262509171,60.09047647
2771.63285674299,61.87394488
2773.97308839427,61.73131094
2776.31332004554,64.22598842
2778.65355169682,67.78937867
2780.9937833481,69.66133046
2783.33401499937,71.68066753
2785.67424665065,72.97036209
2790.3547099532,72.48952441
2795.03517325575,70.84662561
2799.71563655831,68.29451954
2804.39609986086,63.76268988
2809.07656316341,58.56100145
2813.75702646597,57.67772801
2818.43748976852,58.73765849
2827.79841637363,55.06554654
2832.47887967618,57.31131084
2835.98922715309,63.23023511
2838.32945880437,73.07413761
2840.66969045565,83.65249276
2843.00992210692,90.97360123
2846.52026958384,88.49972763
2850.03061706075,92.24724764
2851.20073288639,86.26709113
2853.54096453767,79.18237625
2855.88119618895,78.75485847
2858.22142784022,77.32025391
2860.5616594915,73.23982211
2864.07200696841,68.16058667
2866.41223861969,61.80693541
2868.75247027097,55.87247082
2871.09270192224,51.20925528
2872.26281774788,46.4678681
2873.43293357352,46.52171576
2876.94328105044,48.31791792
2879.28351270171,56.47545597
2881.62374435299,64.09235759
2886.30420765554,71.76422041
2890.9846709581,79.94590756
2893.32490260937,86.03173601
2895.66513426065,86.65972835
2898.00536591193,86.55556953
2902.68582921448,86.69106156
2907.36629251703,83.368613
2912.04675581958,78.35995176
2916.72721912214,72.73804481
2921.40768242469,68.41345201
2924.91802990161,64.31640113
2927.25826155288,63.41769629
2930.7686090298,63.14529004
2935.44907233235,67.43265554
2937.78930398363,68.35748721
2940.1295356349,66.65342548
2942.46976728618,70.95471226
2943.63988311182,78.89319076
2944.80999893746,86.69750887
2945.98011476309,83.63721872
2947.15023058873,75.49262182
2948.32034641437,70.93988021
2949.49046224001,67.53399089
2950.66057806565,64.07840131
2951.83069389129,61.02687002
2954.17092554256,64.47349224
2958.85138884512,71.05121266
2961.19162049639,75.62455687
2962.36173632203,77.43793583
2963.53185214767,77.4450776
2964.70196797331,77.9522669
2965.87208379895,77.47900043
2967.04219962458,77.02799067
2968.21231545022,77.61259836
2969.38243127586,77.56257219
2970.5525471015,75.50968884
2971.72266292714,64.35915686
2972.89277875278,61.0306245
2974.06289457841,65.21246854
2974.64795249123,67.72287
2975.23301040405,70.00897838
2977.57324205533,73.71646755
2978.74335788097,76.79982034
2979.91347370661,80.51311873
2982.25370535788,82.9650528
2984.59393700916,85.36523025
2986.93416866043,84.37283506
2989.27440031171,80.91911519
2991.61463196299,78.19113774
2993.95486361426,78.63797851
2998.63532691682,79.90016055
3003.31579021937,82.02363063
3007.99625352192,81.38173663
3011.50660099884,84.1138257
3013.84683265012,86.66450088
3016.18706430139,92.55650138
3018.52729595267,98.53490249
3020.86752760395,102.6857882
3025.5479909065,99.20943403
3030.22845420905,100.409296
3032.56868586033,94.62803731
3034.9089175116,95.19073104
3037.24914916288,97.45732617
3039.58938081416,98.45148572
3041.92961246543,100.9491781
3044.26984411671,109.5552664
3046.61007576799,116.3462076
3048.95030741926,113.3449434
3051.29053907054,106.6651638
3053.63077072182,105.0682107
3054.80088654746,108.4208158
3055.9710023731,111.692339
3057.14111819873,109.7348745
3058.31123402437,106.6486129
3059.48134985001,103.2147116
3060.06640776283,99.84855751
3060.65146567565,102.4107973
3061.23652358847,103.7185054
3061.82158150129,105.1708323
3062.4066394141,110.083377
3062.99169732692,111.6105366
3063.28422628333,112.2713114
3063.57675523974,114.3788362
3064.16181315256,111.4338771
3065.3319289782,108.1260826
3065.91698689102,113.2374081
3066.50204480384,116.8344907
3067.08710271666,109.2575835
3067.67216062948,101.7691044
3068.25721854229,104.84118
3068.84227645511,110.6563418
3069.42733436793,114.0761131
3070.01239228075,117.0836457
3070.59745019357,113.8828643
3071.18250810639,107.0931537
3071.76756601921,98.34677404
3072.35262393203,85.27566528
3072.93768184485,73.27546887
3073.52273975767,65.69594335
3074.10779767049,61.2273257
3074.69285558331,57.83576203
3075.27791349613,55.13121992
3075.86297140895,56.23824815
3077.03308723458,58.52921384
3078.20320306022,59.4623714280954
3080.5434347115,60.3955290161909
3082.88366636277,61.3286866042858
3084.05378218841,62.2618441923812
3085.22389801405,63.1950017804761
3086.39401383969,64.1281593685716
3087.56412966533,65.061316956667
3088.73424549097,65.9944745447619
3089.90436131661,66.9276321328574
3091.07447714224,67.8607897209523
3092.24459296788,68.7939473090477
3093.41470879352,69.7271048971432
3094.58482461916,70.6602624852381
3095.7549404448,71.5934200733335
3096.92505627044,72.5265776614284
3098.09517209607,73.4597352495239
3099.26528792171,74.3928928376193
3100.43540374735,75.3260504257142
3101.60551957299,76.2592080138096
3102.77563539863,77.1923656019046
3103.94575122426,78.12552319
3106.28598287554,71.0488632240075
3108.62621452682,64.4993336446571
3110.96644617809,58.5761520890371
3112.13656200373,52.08872164
3113.30667782937,47.04861347
3114.47679365501,42.19701656
3115.64690948065,42.04903811
3116.81702530629,44.04149405
3117.98714113192,49.320457
3119.15725695756,58.92906807
3120.3273727832,67.0565512487076
3121.49748860884,70.5643035521252
3122.66760443448,61.22480119
3123.83772026012,64.14467555
3125.00783608575,59.9555392196895
3126.17795191139,55.8759415228181
3127.34806773703,50.4511210404884
