DEPTH,GR
647.243,27.915
647.395,27.181
647.547,27.043
647.7,27.458
647.852,27.714
648.005,27.277
648.157,26.895
648.309,27.768
648.462,28.96
648.614,29.674
648.767,29.379
648.919,28.215
649.071,27.618
649.224,27.901
649.376,28.169
649.529,28.901
649.681,29.436
649.833,28.63
649.986,26.157
650.138,24.441
650.291,24.381
650.443,25.444
650.595,26.334
650.748,26.153
650.9,25.3
651.053,24.416
651.205,24.983
651.357,26.376
651.51,26.285
651.662,25.841
651.815,26.127
651.967,26.789
652.119,26.267
652.272,24.005
652.424,22.736
652.577,23.606
652.729,24.552
652.881,24.206
653.034,22.936
653.186,21.933
653.339,21.426
653.491,21.631
653.643,22.64
653.796,23.354
653.948,23.986
654.101,24.082
654.253,24.14
654.405,24.046
654.558,23.573
654.71,22.899
654.863,22.144
655.015,21.937
655.167,22.649
655.32,24.686
655.472,26.091
655.625,26.44
655.777,26.184
655.929,24.676
656.082,22.515
656.234,21.723
656.387,22.169
656.539,22.601
656.691,22.562
656.844,22.036
656.996,21.614
657.149,21.054
657.301,20.667
657.453,20.91
657.606,21.797
657.758,22.623
657.911,23.263
658.063,23.045
658.215,23.266
658.368,23.606
658.52,23.686
658.673,23.315
658.825,23.174
658.977,23.794
659.13,24.664
659.282,25.211
659.435,25.033
659.587,24.962
659.739,25.001
659.892,25.283
660.044,26.087
660.197,27.187
660.349,28.624
660.501,29.837
660.654,29.625
660.806,28.245
660.959,28.176
661.111,28.622
661.263,28.592
661.416,27.679
661.568,26.045
661.721,24.415
661.873,24.168
662.025,24.666
662.178,25.59
662.33,26.694
662.483,27.945
662.635,28.312
662.787,28.244
662.94,28.293
663.092,28.382
663.245,27.159
663.397,25.802
663.549,25.548
663.702,25.99
663.854,26.63
664.007,27.355
664.159,29.138
664.311,30.445
664.464,31.36
664.616,32.375
664.769,32.919
664.921,33.645
665.073,33.646
665.226,32.308
665.378,30.222
665.531,30.29
665.683,31.916
665.835,32.727
665.988,32.31
666.14,31.72
666.293,32.076
666.445,31.942
666.597,29.98
666.75,28.565
666.902,28.106
667.055,28.723
667.207,28.613
667.359,27.773
667.512,27.316
667.664,27.557
667.817,28.979
667.969,31.015
668.121,32.235
668.274,32.721
668.426,32.255
668.579,31.802
668.731,31.158
668.883,30.535
669.036,29.811
669.188,28.571
669.341,27.185
669.493,26.339
669.645,26.939
669.798,27.818
669.95,27.793
670.103,27.479
670.255,26.461
670.407,25.817
670.56,25.323
670.712,25.343
670.865,25.847
671.017,26.355
671.169,26.607
671.322,26.219
671.474,25.435
671.627,24.692
671.779,24.213
671.931,24.173
672.084,24.334
672.236,25.084
672.389,25.81
672.541,27.052
672.693,27.87
672.846,27.853
672.998,26.536
673.151,24.846
673.303,24.841
673.455,26.442
673.608,26.55
673.76,25.72
673.913,25.129
674.065,25.207
674.217,26.211
674.37,26.977
674.522,26.955
674.675,27.108
674.827,26.514
674.979,25.401
675.132,27.323
675.284,28.457
675.437,28.885
675.589,28.464
675.741,27.761
675.894,28.296
676.046,30.228
676.199,30.758
676.351,29.278
676.503,27.188
676.656,25.713
676.808,25.475
676.961,26.301
677.113,27.504
677.265,28.373
677.418,28.539
677.57,28.464
677.723,28.257
677.875,28.332
678.027,28.691
678.18,29.21
678.332,29.583
678.485,29.546
678.637,29.267
678.789,29.046
678.942,28.875
679.094,28.93
679.247,29.086
679.399,28.879
679.551,28.142
679.704,27.226
679.856,27.819
680.009,28.774
680.161,28.959
680.313,28.597
680.466,27.852
680.618,27.041
680.771,26.146
680.923,25.488
681.075,25.149
681.228,25.759
681.38,27.105
681.533,26.877
681.685,25.891
681.837,25.135
681.99,24.864
682.142,24.894
682.295,25.267
682.447,26.316
682.599,27.538
682.752,28.399
682.904,28.104
683.057,27.147
683.209,26.458
683.361,25.723
683.514,25.486
683.666,25.373
683.819,25.829
683.971,26.369
684.123,27.226
684.276,27.211
684.428,27.128
684.581,27.6
684.733,28.545
684.885,28.387
685.038,27.744
685.19,27.727
685.343,29.15
685.495,30.748
685.647,30.506
685.8,29.794
685.952,28.809
686.105,28.135
686.257,27.446
686.409,27.081
686.562,27.006
686.714,26.848
686.867,26.569
687.019,26.453
687.171,26.683
687.324,27.731
687.476,28.218
687.629,26.919
687.781,26.262
687.933,26.646
688.086,28.453
688.238,30.34
688.391,31.409
688.543,31.433
688.695,31.411
688.848,31.689
689,31.871
689.153,30.322
689.305,28.441
689.457,27.183
689.61,27.61
689.762,28.92
689.915,28.971
690.067,27.251
690.219,26.837
690.372,27.907
690.524,29.009
690.677,28.334
690.829,27.681
690.981,27.913
691.134,28.625
691.286,29.811
691.439,30.612
691.591,30.698
691.743,30.223
691.896,30.065
692.048,30.532
692.201,31.377
692.353,32.202
692.505,32.903
692.658,33.289
692.81,33.478
692.963,33.582
693.115,32.942
693.267,31.715
693.42,30.426
693.572,30.062
693.725,30.257
693.877,31.172
694.029,31.281
694.182,30.346
694.334,31.103
694.487,33.11
694.639,33.704
694.791,33.479
694.944,33.684
695.096,34.04
695.249,32.571
695.401,30.581
695.553,28.755
695.706,27.527
695.858,26.182
696.011,24.952
696.163,24.052
696.315,23.862
696.468,23.577
696.62,22.432
696.773,21.306
696.925,21.763
697.077,24.011
697.23,25.536
697.382,25.417
697.535,24.472
697.687,23.868
697.839,25.27
697.992,26.823
698.144,26.736
698.297,26.332
698.449,25.926
698.601,25.317
698.754,25.156
698.906,25.241
699.059,25.558
699.211,25.592
699.363,25.241
699.516,24.507
699.668,24.258
699.821,24.595
699.973,24.935
700.125,24.993
700.278,24.772
700.43,24.38
700.583,24.631
700.735,24.689
700.887,24.601
701.04,24.514
701.192,23.873
701.345,22.68
701.497,21.75
701.649,21.247
701.802,21.863
701.954,23.092
702.107,24.463
702.259,24.304
702.411,23.933
702.564,23.909
702.716,24.305
702.869,24.69
703.021,24.963
703.173,25.005
703.326,24.567
703.478,24.259
703.631,23.9
703.783,23.807
703.935,24.538
704.088,25.987
704.24,26.965
704.393,26.131
704.545,25.302
704.697,25.484
704.85,26.904
705.002,28.664
705.155,28.999
705.307,28.655
705.459,27.988
705.612,27.261
705.764,27.256
705.917,27.196
706.069,26.921
706.221,26.772
706.374,27.483
706.526,28.001
706.679,27.941
706.831,27.268
706.983,26.426
707.136,25.266
707.288,24.788
707.441,24.787
707.593,24.932
707.745,25.175
707.898,24.92
708.05,24.846
708.203,24.518
708.355,24.38
708.507,24.634
708.66,25.789
708.812,26.423
708.965,25.619
709.117,25.219
709.269,26.362
709.422,27.011
709.574,26.554
709.727,25.938
709.879,25.401
710.031,24.873
710.184,24.001
710.336,23.393
710.489,23.095
710.641,23.651
710.793,25.191
710.946,26.035
711.098,24.973
711.251,22.972
711.403,21.053
711.555,21.515
711.708,23.69
711.86,25.214
712.013,25.056
712.165,22.53
712.317,20.276
712.47,19.36
712.622,20.263
712.775,21.044
712.927,20.376
713.079,20.188
713.232,21.092
713.384,21.626
713.537,20.965
713.689,19.446
713.841,18.514
713.994,18.935
714.146,20.719
714.299,21.571
714.451,21.792
714.603,21.626
714.756,21.148
714.908,20.236
715.061,19.956
715.213,20.096
715.365,20.833
715.518,21.98
715.67,23.015
715.823,23.341
715.975,23.265
716.127,22.709
716.28,22.218
716.432,22.218
716.585,23.03
716.737,24.033
716.889,24.19
717.042,24.087
717.194,23.82
717.347,23.522
717.499,23.542
717.651,24.202
717.804,25.001
717.956,25.254
718.109,25.074
718.261,24.292
718.413,23.322
718.566,22.492
718.718,21.767
718.871,21.206
719.023,20.483
719.175,19.886
719.328,19.472
719.48,19.131
719.633,19.36
719.785,19.777
719.937,20.701
720.09,21.633
720.242,22.155
720.395,22.575
720.547,22.655
720.699,22.636
720.852,22.217
721.004,20.683
721.157,18.884
721.309,19.229
721.461,20.213
721.614,20.756
721.766,20.694
721.919,21.484
722.071,22.621
722.223,23.097
722.376,23.553
722.528,23.375
722.681,23.48
722.833,23.585
722.985,23.328
723.138,22.686
723.29,21.78
723.443,21.217
723.595,21.244
723.747,21.893
723.9,22.664
724.052,23.017
724.205,23.218
724.357,23.266
724.509,23.347
724.662,23.64
724.814,23.395
724.967,23.319
725.119,24.196
725.271,25.724
725.424,26.207
725.576,25.941
725.729,25.086
725.881,24.231
726.033,23.898
726.186,24.724
726.338,25.112
726.491,24.031
726.643,22.547
726.795,21.929
726.948,21.909
727.1,22.141
727.253,22.243
727.405,22.412
727.557,22.388
727.71,21.682
727.862,20.905
728.015,20.06
728.167,19.717
728.319,19.881
728.472,20.45
728.624,20.663
728.777,20.586
728.929,20.339
729.081,20.381
729.234,21.731
729.386,22.937
729.539,22.855
729.691,21.243
729.843,19.43
729.996,18.383
730.148,18.206
730.301,18.617
730.453,19.443
730.605,20.54
730.758,21.999
730.91,22.665
731.063,22.157
731.215,21.058
731.367,19.657
731.52,18.855
731.672,18.468
731.825,19.398
731.977,20.696
732.129,21.37
732.282,21.258
732.434,20.338
732.587,19.69
732.739,20.136
732.891,21.838
733.044,22.519
733.196,22.43
733.349,21.863
733.501,20.943
733.653,20.333
733.806,20.83
733.958,21.523
734.111,22.795
734.263,23.651
734.415,23.635
734.568,22.318
734.72,21.383
734.873,21.377
735.025,22.204
735.177,22.348
735.33,22.277
735.482,21.874
735.635,21.352
735.787,20.617
735.939,19.876
736.092,19.907
736.244,20.883
736.397,21.706
736.549,21.751
736.701,20.745
736.854,20.638
737.006,21.538
737.159,21.19
737.311,20.461
737.463,20.049
737.616,20.365
737.768,21.203
737.921,21.896
738.073,22.173
738.225,22.302
738.378,22.329
738.53,22.269
738.683,22.069
738.835,21.947
738.987,23.056
739.14,24.027
739.292,24.251
739.445,23.376
739.597,22.269
739.749,22.009
739.902,22.435
740.054,23.089
740.207,23.592
740.359,23.931
740.511,24.026
740.664,23.568
740.816,23.206
740.969,23.52
741.121,24.749
741.273,25.286
741.426,25.362
741.578,25.299
741.731,25.668
741.883,26.322
742.035,26.733
742.188,26.255
742.34,25.31
742.493,24.759
742.645,25.114
742.797,25.176
742.95,24.902
743.102,25.335
743.255,24.709
743.407,24.185
743.559,23.657
743.712,23.556
743.864,23.966
744.017,24.447
744.169,24.816
744.321,24.759
744.474,24.489
744.626,23.823
744.779,22.647
744.931,21.036
745.083,19.566
745.236,19.62
745.388,20.5
745.541,20.222
745.693,19.339
745.845,18.886
745.998,19.02
746.15,19.545
746.303,20.427
746.455,21.828
746.607,22.414
746.76,21.59
746.912,20.571
747.065,20.039
747.217,20.222
747.369,21.578
747.522,23.502
747.674,24.631
747.827,24.06
747.979,20.603
748.131,18.251
748.284,18.6
748.436,20.136
748.589,20.783
748.741,20.974
748.893,20.743
749.046,21.099
749.198,22.194
749.351,23.325
749.503,24.29
749.655,24.777
749.808,24.596
749.96,23.727
750.113,23.201
750.265,23.818
750.417,23.77
750.57,22.991
750.722,22.394
750.875,22.423
751.027,24.103
751.179,25.614
751.332,26.228
751.484,24.637
751.637,22.482
751.789,21.374
751.941,21.604
752.094,22.658
752.246,24.102
752.399,25.668
752.551,26.817
752.703,27.135
752.856,26.943
753.008,26.372
753.161,25.714
753.313,25.763
753.465,26.43
753.618,26.443
753.77,25.623
753.923,24.425
754.075,23.677
754.227,23.392
754.38,24.559
754.532,25.726
754.685,26.06
754.837,25.804
754.989,25.469
755.142,24.57
755.294,22.876
755.447,21.557
755.599,21.272
755.751,21.547
755.904,22.121
756.056,22.901
756.209,23.585
756.361,23.677
756.513,22.566
756.666,21.204
756.818,20.04
756.971,19.386
757.123,18.97
757.275,19.418
757.428,20.876
757.58,22.114
757.733,22.054
757.885,21.398
758.037,20.625
758.19,20.484
758.342,21.972
758.495,23.147
758.647,23.998
758.799,24.341
758.952,23.92
759.104,23.523
759.257,24.542
759.409,26.481
759.561,26.446
759.714,26.161
759.866,26.43
760.019,26.237
760.171,24.906
760.323,21.625
760.476,19.175
760.628,18.577
760.781,18.879
760.933,19.905
761.085,20.062
761.238,19.977
761.39,19.401
761.543,19.048
761.695,19.576
761.847,21.631
762,23.15
762.152,23.345
762.305,22.619
762.457,21.401
762.609,20.425
762.762,20.029
762.914,20.563
763.067,20.955
763.219,21.117
763.371,21.154
763.524,20.567
763.676,18.078
763.829,16.437
763.981,16.949
764.133,16.943
764.286,16.409
764.438,15.98
764.591,15.843
764.743,16.061
764.895,17.758
765.048,19.895
765.2,21.14
765.353,20.414
765.505,18.631
765.657,17.624
765.81,18.078
765.962,20.285
766.115,21.547
766.267,21.121
766.419,20.476
766.572,20.004
766.724,20.937
766.877,22.11
767.029,21.629
767.181,21.564
767.334,19.978
767.486,17.523
767.639,16.484
767.791,17.451
767.943,18.797
768.096,19.506
768.248,19.822
768.401,19.696
768.553,19.266
768.705,18.652
768.858,17.781
769.01,17.753
769.163,18.35
769.315,18.507
769.467,18.079
769.62,17.09
769.772,15.72
769.925,14.439
770.077,13.62
770.229,13.258
770.382,14.009
770.534,15.982
770.687,17.846
770.839,18.884
770.991,19.279
771.144,18.963
771.296,18.422
771.449,18.285
771.601,18.53
771.753,18.689
771.906,18.499
772.058,18.427
772.211,18.544
772.363,19.51
772.515,20.318
772.668,20.353
772.82,20.04
772.973,20.186
773.125,20.103
773.277,19.441
773.43,19.023
773.582,19.288
773.735,19.961
773.887,21.103
774.039,22.406
774.192,22.661
774.344,22.214
774.497,20.734
774.649,19.023
774.801,18.695
774.954,19.542
775.106,21.037
775.259,21.307
775.411,19.667
775.563,17.4
775.716,16.619
775.868,17.012
776.021,18.339
776.173,18.389
776.325,18.328
776.478,19.027
776.63,19.91
776.783,19.89
776.935,19.543
777.087,19.734
777.24,20.47
777.392,20.179
777.545,19.024
777.697,17.92
777.849,17.626
778.002,18.333
778.154,19.892
778.307,20.763
778.459,20.098
778.611,19.345
778.764,19.399
778.916,19.263
779.069,18.08
779.221,16.901
779.373,16.388
779.526,17.294
779.678,18.377
779.831,18.242
779.983,17.397
780.135,16.823
780.288,16.946
780.44,17.921
780.593,18.919
780.745,19.727
780.897,19.582
781.05,19.634
781.202,19.123
781.355,18.368
781.507,17.874
781.659,17.422
781.812,17.495
781.964,18.604
782.117,19.829
782.269,19.974
782.421,19.561
782.574,19.421
782.726,19.376
782.879,19.395
783.031,19.627
783.183,19.972
783.336,20.5
783.488,21.2
783.641,21.54
783.793,21.598
783.945,21.389
784.098,21.126
784.25,20.886
784.403,20.883
784.555,21.098
784.707,21.409
784.86,21.596
785.012,21.189
785.165,21.014
785.317,21.082
785.469,21.136
785.622,20.858
785.774,19.893
785.927,18.962
786.079,18.41
786.231,18.361
786.384,18.828
786.536,19.733
786.689,20.725
786.841,20.823
786.993,20.023
787.146,19.235
787.298,18.739
787.451,18.678
787.603,19.302
787.755,20.354
787.908,21.317
788.06,21.495
788.213,20.777
788.365,20.192
788.517,20.019
788.67,19.889
788.822,19.455
788.975,18.494
789.127,17.23
789.279,16.661
789.432,16.753
789.584,17.98
789.737,18.681
789.889,18.699
790.041,18.739
790.194,19.456
790.346,20.576
790.499,21.578
790.651,22.568
790.803,22.271
790.956,21.553
791.108,20.689
791.261,20.425
791.413,21.23
791.565,21.4
791.718,20.76
791.87,20.164
792.023,20.449
792.175,21.396
792.327,21.633
792.48,21.435
792.632,21.803
792.785,23.104
792.937,23.277
793.089,22.309
793.242,21.57
793.394,21.67
793.547,22.673
793.699,24.331
793.851,26.058
794.004,26.182
794.156,25.973
794.309,24.224
794.461,22.513
794.613,21.616
794.766,21.474
794.918,22.285
795.071,22.929
795.223,22.663
795.375,21.93
795.528,21.29
795.68,21.406
795.833,21.844
795.985,22.021
796.137,21.436
796.29,21.165
796.442,21.402
796.595,21.377
796.747,20.869
796.899,20.249
797.052,19.991
797.204,20.646
797.357,22.48
797.509,22.898
797.661,22.516
797.814,21.53
797.966,20.856
798.119,20.751
798.271,20.159
798.423,18.762
798.576,16.428
798.728,14.518
798.881,13.03
799.033,12.45
799.185,12.984
799.338,14.602
799.49,15.977
799.643,16.427
799.795,14.528
799.947,13.227
800.1,13.761
800.252,14.157
800.405,14.044
800.557,13.184
800.709,13.024
800.862,14.138
801.014,16.073
801.167,17.249
801.319,17.216
801.471,16.246
801.624,15.664
801.776,15.13
801.929,15.22
802.081,15.777
802.233,16.793
802.386,18.251
802.538,19.567
802.691,20.124
802.843,19.537
802.995,17.873
803.148,16.46
803.3,15.53
803.453,14.704
803.605,14.352
803.757,14.155
803.91,14.927
804.062,16.552
804.215,17.975
804.367,18.375
804.519,17.122
804.672,15.954
804.824,16.08
804.977,16.721
805.129,16.495
805.281,17.006
805.434,18.262
805.586,19.014
805.739,19.365
805.891,18.635
806.043,17.104
806.196,15.632
806.348,15.321
806.501,15.25
806.653,14.454
806.805,13.468
806.958,12.933
807.11,12.91
807.263,13.428
807.415,14.302
807.567,15.373
807.72,16.274
807.872,16.912
808.025,17.203
808.177,16.595
808.329,16.248
808.482,16.609
808.634,17.221
808.787,18.247
808.939,19.907
809.091,20.095
809.244,18.497
809.396,17.134
809.549,15.718
809.701,15.636
809.853,16.529
810.006,16.645
810.158,16.03
810.311,15.32
810.463,15.191
810.615,16.05
810.768,16.682
810.92,16.29
811.073,16.232
811.225,16.953
811.377,17.333
811.53,16.822
811.682,15.087
811.835,13.943
811.987,13.472
812.139,13.798
812.292,15.326
812.444,15.923
812.597,15.215
812.749,14.676
812.901,14.909
813.054,16.332
813.206,17.061
813.359,16.12
813.511,14.775
813.663,14.758
813.816,15.725
813.968,16.681
814.121,16.726
814.273,15.988
814.425,15.022
814.578,14.905
814.73,16.136
814.883,17.499
815.035,18.162
815.187,18.246
815.34,18.177
815.492,18.039
815.645,17.994
815.797,17.88
815.949,17.616
816.102,17.024
816.254,15.787
816.407,15.502
816.559,15.55
816.711,15.235
816.864,15.189
817.016,16.025
817.169,17.599
817.321,18.329
817.473,17.59
817.626,17.069
817.778,17.589
817.931,18.796
818.083,20.19
818.235,20.171
818.388,19.4
818.54,19.007
818.693,19.127
818.845,18.868
818.997,17.901
819.15,16.828
819.302,16.364
819.455,17.652
819.607,19.015
819.759,19.261
819.912,18.73
820.064,19.268
820.217,19.315
820.369,18.805
820.521,17.971
820.674,17.409
820.826,17.513
820.979,19.316
821.131,20.593
821.283,20.254
821.436,17.993
821.588,16.1
821.741,15.442
821.893,16.279
822.045,17.697
822.198,19.255
822.35,20.556
822.503,21.279
822.655,20.817
822.807,19.906
822.96,19.363
823.112,19.488
823.265,20.082
823.417,21.115
823.569,21.682
823.722,21.477
823.874,20.825
824.027,20.143
824.179,19.236
824.331,18.736
824.484,18.944
824.636,19.552
824.789,20.552
824.941,21.441
825.093,21.948
825.246,22.105
825.398,22.149
825.551,22.107
825.703,21.403
825.855,20.83
826.008,19.37
826.16,17.785
826.313,17.456
826.465,18.136
826.617,18.616
826.77,18.289
826.922,17.862
827.075,18.272
827.227,19.285
827.379,20.158
827.532,20.434
827.684,20.079
827.837,19.913
827.989,20.531
828.141,21.231
828.294,21.462
828.446,21.379
828.599,21.065
828.751,20.574
828.903,20.017
829.056,19.455
829.208,19.227
829.361,19.055
829.513,19.377
829.665,20.046
829.818,21.037
829.97,21.498
830.123,21.094
830.275,20.132
830.427,20.18
830.58,20.75
830.732,20.943
830.885,20.769
831.037,19.526
831.189,18.773
831.342,19.117
831.494,20.949
831.647,21.877
831.799,21.671
831.951,19.009
832.104,17.466
832.256,18.161
832.409,19.25
832.561,20.099
832.713,20.758
832.866,20.58
833.018,20.433
833.171,19.644
833.323,19.012
833.475,21.052
833.628,22.189
833.78,21.72
833.933,20.772
834.085,20.728
834.237,22.376
834.39,23.731
834.542,24.016
834.695,22.754
834.847,21.605
834.999,21.26
835.152,21.22
835.304,20.899
835.457,20.256
835.609,19.738
835.761,19.463
835.914,20.082
836.066,21.388
836.219,21.562
836.371,20.884
836.523,20.924
836.676,21.405
836.828,21.904
836.981,22.176
837.133,22.165
837.285,21.166
837.438,19.925
837.59,19.631
837.743,19.822
837.895,19.606
838.047,18.913
838.2,19.42
838.352,20.284
838.505,19.772
838.657,18.58
838.809,16.515
838.962,16.109
839.114,17.21
839.267,17.416
839.419,16.576
839.571,16.408
839.724,17.919
839.876,19.909
840.029,20.884
840.181,20.637
840.333,20.246
840.486,20.008
840.638,19.949
840.791,19.829
840.943,19.563
841.095,19.03
841.248,18.213
841.4,17.732
841.553,17.827
841.705,19.773
841.857,20.741
842.01,20.162
842.162,19.194
842.315,18.647
842.467,18.564
842.619,18.205
842.772,17.556
842.924,17.561
843.077,18.599
843.229,19.907
843.381,20.399
843.534,19.92
843.686,19.793
843.839,19.527
843.991,19.325
844.143,19.126
844.296,19.039
844.448,18.976
844.601,18.89
844.753,19.03
844.905,19.377
845.058,20.572
845.21,22.256
845.363,23.238
845.515,23.014
845.667,22.403
845.82,20.736
845.972,19.76
846.125,20.003
846.277,20.174
846.429,19.899
846.582,19.424
846.734,19.133
846.887,19.227
847.039,18.915
847.191,18.512
847.344,18.324
847.496,18.122
847.649,18.141
847.801,18.305
847.953,19.507
848.106,20.918
848.258,21.541
848.411,21.105
848.563,19.361
848.715,18.741
848.868,19.017
849.02,20.274
849.173,21.876
849.325,22.849
849.477,23.137
849.63,21.983
849.782,20.242
849.935,18.867
850.087,18.382
850.239,19.283
850.392,20.42
850.544,20.712
850.697,20.008
850.849,19.734
851.001,19.731
851.154,20.284
851.306,21.026
851.459,21.14
851.611,20.573
851.763,19.944
851.916,19.617
852.068,19.908
852.221,20.25
852.373,20.739
852.525,21.048
852.678,21.123
852.83,21.004
852.983,20.644
853.135,20.365
853.287,20.157
853.44,20.05
853.592,20.023
853.745,20.149
853.897,20.326
854.049,20.589
854.202,20.515
854.354,20.005
854.507,18.591
854.659,17.633
854.811,17.432
854.964,18.26
855.116,19.355
855.269,20.409
855.421,21.624
855.573,22.36
855.726,22.867
855.878,22.56
856.031,21.268
856.183,20.08
856.335,19.678
856.488,20.436
856.64,21.435
856.793,21.695
856.945,21.305
857.097,20.516
857.25,20.008
857.402,20.173
857.555,19.37
857.707,18.66
857.859,18.738
858.012,19.184
858.164,18.777
858.317,17.121
858.469,16.642
858.621,16.989
858.774,17.975
858.926,18.927
859.079,19.682
859.231,20.303
859.383,20.636
859.536,20.495
859.688,19.869
859.841,18.952
859.993,17.749
860.145,16.75
860.298,15.897
860.45,15.899
860.603,16.931
860.755,18.432
860.907,19.687
861.06,19.568
861.212,18.642
861.365,17.832
861.517,17.525
861.669,18.705
861.822,19.467
861.974,19.048
862.127,18.771
862.279,19.077
862.431,19.789
862.584,20.227
862.736,20.32
862.889,20.395
863.041,20.395
863.193,19.918
863.346,19.301
863.498,19.286
863.651,19.957
863.803,21.025
863.955,21.303
864.108,21.305
864.26,21.036
864.413,20.979
864.565,21.665
864.717,22.849
864.87,23.221
865.022,23.008
865.175,22.235
865.327,20.816
865.479,19.297
865.632,17.873
865.784,16.817
865.937,17.006
866.089,18.243
866.241,19.994
866.394,21.568
866.546,20.934
866.699,19.934
866.851,19.89
867.003,19.883
867.156,19.108
867.308,17.952
867.461,17.011
867.613,17.064
867.765,18.083
867.918,19.136
868.07,20.271
868.223,20.699
868.375,20.704
868.527,20.963
868.68,22.071
868.832,23.365
868.985,23.268
869.137,22.984
869.289,22.229
869.442,22.58
869.594,24.121
869.747,24.458
869.899,23.715
870.051,23.146
870.204,23.669
870.356,24.626
870.509,24.458
870.661,23.926
870.813,24.027
870.966,25.015
871.118,26.326
871.271,26.071
871.423,25.521
871.575,24.873
871.728,24.359
871.88,24.09
872.033,24.044
872.185,23.793
872.337,23.197
872.49,22.409
872.642,21.515
872.795,21.365
872.947,21.799
873.099,22.151
873.252,21.711
873.404,20.597
873.557,19.763
873.709,19.617
873.861,20.557
874.014,21.208
874.166,21.453
874.319,21.879
874.471,24.349
874.623,27.429
874.776,30.014
874.928,30.341
875.081,29.416
875.233,28.705
875.385,29.07
875.538,29.483
875.69,29.383
875.843,29.119
875.995,28.486
876.147,27.759
876.3,27.103
876.452,26.702
876.605,26.8
876.757,27.67
876.909,28.56
877.062,27.876
877.214,25.848
877.367,24.744
877.519,24.108
877.671,23.243
877.824,22.38
877.976,21.844
878.129,22.374
878.281,25.393
878.433,27.534
878.586,27.797
878.738,27.326
878.891,26.854
879.043,26.633
879.195,26.675
879.348,26.834
879.5,27.12
879.653,27.746
879.805,28.25
879.957,29.293
880.11,30.592
880.262,32.533
880.415,34.351
880.567,35.691
880.719,36.708
880.872,36.64
881.024,35.477
881.177,35.705
881.329,36.703
881.481,36.851
881.634,35.812
881.786,34.657
881.939,33.365
882.091,32.359
882.243,31.76
882.396,31.451
882.548,31.512
882.701,32.289
882.853,32.851
883.005,32.582
883.158,32.018
883.31,31.422
883.463,31.363
883.615,32.106
883.767,34.044
883.92,35.966
884.072,38.263
884.225,40.851
884.377,44.37
884.529,48.494
884.682,51.816
884.834,53.767
884.987,53.989
885.139,51.752
885.291,46.916
885.444,41.584
885.596,37.866
885.749,35.867
885.901,33.534
886.053,31.048
886.206,28.862
886.358,27.166
886.511,26.586
886.663,26.608
886.815,26.335
886.968,25.589
887.12,24.445
887.273,23.852
887.425,23.857
887.577,23.692
887.73,23.399
887.882,23.124
888.035,22.84
888.187,22.274
888.339,21.559
888.492,20.46
888.644,19.954
888.797,20.153
888.949,20.9
889.101,22.296
889.254,24.854
889.406,27.265
889.559,29.053
889.711,29.632
889.863,29.261
890.016,28.56
890.168,27.87
890.321,28.245
890.473,29.481
890.625,29.173
890.778,27.83
890.93,26.654
891.083,26.3
891.235,27.042
891.387,27.19
891.54,26.437
891.692,25.476
891.845,24.96
891.997,25.176
892.149,24.95
892.302,24.258
892.454,23.696
892.607,23.98
892.759,24.231
892.911,24.594
893.064,25.673
893.216,27.08
893.369,27.173
893.521,26.417
893.673,25.408
893.826,24.226
893.978,23.765
894.131,23.618
894.283,23.488
894.435,23.094
894.588,22.621
894.74,22.061
894.893,21.868
895.045,22.239
895.197,23.359
895.35,25.015
895.502,26.593
895.655,28.037
895.807,29.587
895.959,30.662
896.112,30.832
896.264,30.073
896.417,29.062
896.569,27.669
896.721,26.308
896.874,25.897
897.026,25.901
897.179,25.905
897.331,25.952
897.483,25.885
897.636,25.918
897.788,25.989
897.941,25.926
898.093,25.489
898.245,24.509
898.398,23.784
898.55,23.623
898.703,23.627
898.855,23.631
899.007,23.772
899.16,24.013
899.312,24.337
899.465,24.448
899.617,24.076
899.769,23.236
899.922,23.312
900.074,23.937
900.227,23.654
900.379,23.144
900.531,23.003
900.684,23.237
900.836,23.636
900.989,24.303
901.141,24.63
901.293,24.846
901.446,24.734
901.598,24.225
901.751,23.796
901.903,24.224
902.055,25.366
902.208,26.843
902.36,27.426
902.513,27.105
902.665,26.55
902.817,26.406
902.97,27.062
903.122,27.579
903.275,27.984
903.427,27.72
903.579,27.592
903.732,27.712
903.884,28.654
904.037,29.131
904.189,28.476
904.341,27.559
904.494,26.827
904.646,26.72
904.799,26.993
904.951,27.529
905.103,28.008
905.256,28.385
905.408,28.095
905.561,27.548
905.713,26.748
905.865,25.906
906.018,25.302
906.17,25.522
906.323,26.226
906.475,25.619
906.627,24.853
906.78,23.631
906.932,22.898
907.085,22.21
907.237,21.776
907.389,21.615
907.542,21.652
907.694,22.141
907.847,21.889
907.999,20.868
908.151,20.128
908.304,20.14
908.456,20.523
908.609,22.11
908.761,25.043
908.913,27.207
909.066,27.435
909.218,26.251
909.371,26.206
909.523,26.886
909.675,27.72
909.828,27.525
909.98,26.741
910.133,25.717
910.285,25.235
910.437,27.2
910.59,26.521
910.742,25.775
910.895,25.288
911.047,25.333
911.199,25.434
911.352,25.723
911.504,25.729
911.657,25.476
911.809,25.343
911.961,25.49
912.114,25.724
912.266,25.779
912.419,25.925
912.571,24.993
912.723,24.097
912.876,23.972
913.028,24.324
913.181,24.139
913.333,23.944
913.485,23.347
913.638,22.727
