DEPTH,GR
552.6024,19.016
552.7548,18.063
552.9072,19.719
553.0596,19.297
553.212,19.719
553.3644,19.297
553.5168,19.719
553.6692,19.563
553.8216,17.922
553.974,17.938
554.1264,16.844
554.2788,16.859
554.4312,14.25
554.5836,14.25
554.736,13.414
554.8884,16.563
555.0408,15.609
555.1932,16.859
555.3456,16.031
555.498,17.109
555.6504,16.969
555.8028,16.547
555.9552,17.313
556.1076,20.734
556.26,22.109
556.4124,22.156
556.5648,19.766
556.7172,16.078
556.8696,16.5
557.022,16.297
557.1744,17.25
557.3268,17.531
557.4792,16.688
557.6316,16.281
557.784,16.031
557.9364,15.633
558.0888,16.469
558.2412,14.383
558.3936,14.813
558.546,17.125
558.6984,18.094
558.8508,18.203
559.0032,15.773
559.1556,15.484
559.308,16.984
559.4604,17.922
559.6128,18.813
559.7652,19.234
559.9176,19.094
560.07,18.75
560.2224,16.703
560.3748,17.297
560.5272,16.203
560.6796,16.875
560.832,16.422
560.9844,16.688
561.1368,16
561.2892,15.961
561.4416,19.375
561.594,21.578
561.7464,20.656
561.8988,16.25
562.0512,15.266
562.2036,17.172
562.356,18.969
562.5084,18.703
562.6608,16.359
562.8132,16.094
562.9656,15.922
563.118,17.156
563.2704,16.75
563.4228,15.555
563.5752,15.945
563.7276,15.273
563.88,15.688
564.0324,13.516
564.1848,13.93
564.3372,14.063
564.4896,15.43
564.642,16.781
564.7944,19.922
564.9468,23.063
565.0992,24.688
565.2516,26.875
565.404,27.563
565.5564,27.984
565.7088,25.797
565.8612,26.344
566.0136,24.844
566.166,27.297
566.3184,23.891
566.4708,25.781
566.6232,22.094
566.7756,23.719
566.928,24.141
567.0804,24.516
567.2328,24
567.3852,23.219
567.5376,23.547
567.69,24.375
567.8424,24.766
567.9948,25.719
568.1472,25.5
568.2996,24.125
568.452,21.25
568.6044,18.609
568.7568,18.344
568.9092,20.797
569.0616,24.219
569.214,25.016
569.3664,23.188
569.5188,20.719
569.6712,20.438
569.8236,21.75
569.976,22.188
570.1284,20.406
570.2808,18.906
570.4332,19.016
570.5856,18.75
570.738,18.328
570.8904,17.453
571.0428,16.219
571.1952,16.906
571.3476,16.719
571.5,15.828
571.6524,15.828
571.8048,15.891
571.9572,16.922
572.1096,18.156
572.262,18.063
572.4144,19.141
572.5668,17.656
572.7192,17.391
572.8716,18.5
573.024,18.297
573.1764,19.938
573.3288,18.422
573.4812,18.219
573.6336,17
573.786,17.531
573.9384,17.234
574.0908,17.516
574.2432,18.359
574.3956,19.328
574.548,19.188
574.7004,17.797
574.8528,18.5
575.0052,17.672
575.1576,19.047
575.31,18.219
575.4624,17.938
575.6148,17.953
575.7672,17.703
575.9196,18.516
576.072,19.031
576.2244,17.688
576.3768,18.516
576.5292,17.563
576.6816,20.125
576.834,21.5
576.9864,22.078
577.1388,22.484
577.2912,20.297
577.4436,18.344
577.596,16.547
577.7484,18.297
577.9008,19.953
578.0532,22.281
578.2056,22.328
578.358,22.422
578.5104,21.719
578.6628,20.219
578.8152,20.359
578.9676,18.156
579.12,17.438
579.2724,16.344
579.4248,15.688
579.5772,14.414
579.7296,13.328
579.882,14.688
580.0344,14.945
580.1868,15.625
580.3392,13.172
580.4916,13.789
580.644,15.703
580.7964,18.234
580.9488,17.547
581.1012,17.141
581.2536,16.094
581.406,16.297
581.5584,16.703
581.7108,17.109
581.8632,18.141
582.0156,17.859
582.168,18.828
582.3204,21.609
582.4728,20.375
582.6252,20.391
582.7776,16.781
582.93,16.25
583.0824,14.508
583.2348,16.281
583.3872,16.281
583.5396,18.297
583.692,17.828
583.8444,20.031
583.9968,20.047
584.1492,19.969
584.3016,18.563
584.454,20.078
584.6064,20.781
584.7588,23.141
584.9112,22.047
585.0636,22.719
585.216,20.781
585.3684,20.922
585.5208,20.922
585.6732,20.656
585.8256,20.016
585.978,19.188
586.1304,20.422
586.2828,20.109
586.4352,21.031
586.5876,19.938
586.74,21.313
586.8924,20.797
587.0448,22.297
587.1972,20.516
587.3496,19.516
587.502,18.016
587.6544,17.875
587.8068,17.641
587.9592,19.969
588.1116,20.453
588.264,21.563
588.4164,20.188
588.5688,19.984
588.7212,18.203
588.8736,18.484
589.026,18.484
589.1784,19.844
589.3308,20.266
589.4832,19.031
589.6356,19.188
589.788,17.672
589.9404,18.094
590.0928,17.094
590.2452,16.656
590.3976,17.063
590.55,19.672
590.7024,18.875
590.8548,17.516
591.0072,15.922
591.1596,18.641
591.312,21.234
591.4644,19.953
591.6168,17.375
591.7692,15.594
591.9216,15.867
592.074,14.359
592.2264,14.766
592.3788,13.953
592.5312,15.188
592.6836,14.5
592.836,16
592.9884,17.313
593.1408,18.813
593.2932,17.578
593.4456,17.922
593.598,18.484
593.7504,21.078
593.9028,21.906
594.0552,21.484
594.2076,20.656
594.36,20.906
594.5124,20.906
594.6648,22.531
594.8172,21.891
594.9696,21.734
595.122,20.75
595.2744,20.25
595.4268,19.016
595.5792,17.125
595.7316,17.875
595.884,18.547
596.0364,20.875
596.1888,19.641
596.3412,21.703
596.4936,19.391
596.646,19.203
596.7984,16.188
596.9508,16.188
597.1032,15.828
597.2556,16.234
597.408,15.461
597.5604,16.547
597.7128,17.219
597.8652,17.172
598.0176,15.664
598.17,15.68
598.3224,18.266
598.4748,20.984
598.6272,21.188
598.7796,20.781
598.932,20.094
599.0844,20.844
599.2368,19.766
599.3892,19.219
599.5416,19.5
599.694,19.078
599.8464,20.328
599.9988,20.047
600.1512,20.734
600.3036,19.359
600.456,19.5
600.6084,20.219
600.7608,20.922
600.9132,20.391
601.0656,21.406
601.218,20.172
601.3704,20.844
601.5228,22.969
601.6752,28.672
601.8276,32.344
601.98,32.5
602.1324,33.625
602.2848,35.688
602.4372,36.219
602.5896,35.469
602.742,34.219
602.8944,37.625
603.0468,38
603.1992,37.438
603.3516,35.406
603.504,32.5
603.6564,32.094
603.8088,30.469
603.9612,28.031
604.1136,29
604.266,27.641
604.4184,31.734
604.5708,30.766
604.7232,31.578
604.8756,30.906
605.028,33.781
605.1804,37.5
605.3328,40.031
605.4852,40
605.6376,40
605.79,43.344
605.9424,44.594
606.0948,49.906
606.2472,50.594
606.3996,52.031
606.552,50.719
606.7044,50.063
606.8568,51.5
607.0092,47.125
607.1616,47.344
607.314,47.438
607.4664,50.313
607.6188,54.438
607.7712,55.969
607.9236,56.219
608.076,53.063
608.2284,51.281
608.3808,55.781
608.5332,53.594
608.6856,53.188
608.838,51.594
608.9904,53.563
609.1428,53.438
609.2952,54.625
609.4476,54.281
609.6,53.594
609.7524,49.656
609.9048,46.688
610.0572,46.844
610.2096,49.25
610.362,52.375
610.5144,51.406
610.6668,50.75
610.8192,48.156
610.9716,48.313
611.124,46.938
611.2764,48.563
611.4288,49
611.5812,47.188
611.7336,46.656
611.886,46.563
612.0384,44.25
612.1908,42.281
612.3432,37.938
612.4956,37.531
612.648,37.906
612.8004,37.625
612.9528,36.781
613.1052,35.563
613.2576,37.5
613.41,38.719
613.5624,38.219
613.7148,37.813
613.8672,37.406
614.0196,37
614.172,33.781
614.3244,32.844
614.4768,30.938
614.6292,33.031
614.7816,33.75
614.934,35.781
615.0864,38.094
615.2388,39.5
615.3912,43.063
615.5436,45.125
615.696,46.281
615.8484,50.688
616.0008,51.531
616.1532,52.281
616.3056,48.938
616.458,51.25
616.6104,54.344
616.7628,57.625
616.9152,54.063
617.0676,53.375
617.22,51.656
617.3724,53.469
617.5248,51.594
617.6772,50.656
617.8296,50.938
617.982,54.656
618.1344,54.656
618.2868,55.75
618.4392,51.781
618.5916,50.938
618.744,46.156
618.8964,46.656
619.0488,43.969
619.2012,40.688
619.3536,34.656
619.506,30.813
619.6584,29.438
619.8108,28.453
619.9632,30.219
620.1156,30.922
620.268,38.281
620.4204,41.719
620.5728,49.344
620.7252,45.156
620.8776,45.875
621.03,42.563
621.1824,44.781
621.3348,44.594
621.4872,47.469
621.6396,48.25
621.792,48.438
621.9444,45.719
622.0968,47.344
622.2492,45.25
622.4016,42.063
622.554,38.344
622.7064,38.094
622.8588,39.469
623.0112,38.281
623.1636,37.875
623.316,38.875
623.4684,40.094
623.6208,38.156
623.7732,35.688
623.9256,32.563
624.078,36.094
624.2304,36.625
624.3828,41.313
624.5352,41.906
624.6876,43.688
624.84,45.156
624.9924,46.375
625.1448,49.281
625.2972,47.063
625.4496,45.969
625.602,42.625
625.7544,43.625
625.9068,40.188
626.0592,39.406
626.2116,35.938
626.364,36.344
626.5164,35.625
626.6688,35.844
626.8212,33.656
626.9736,32.438
627.126,31.719
627.2784,33.344
627.4308,33.938
627.5832,35.063
627.7356,35.344
627.888,37.5
628.0404,37.406
628.1928,37.906
628.3452,36.781
628.4976,36.188
628.65,34.531
628.8024,32.625
628.9548,32.469
629.1072,33.156
629.2596,33.031
629.412,30.438
629.5644,28.656
629.7168,31.234
629.8692,34.875
630.0216,33.813
630.174,31.641
630.3264,28.641
630.4788,31.234
630.6312,31.125
630.7836,31.422
630.936,30.984
631.0884,31.094
631.2408,31.516
631.3932,32.344
631.5456,31.672
631.698,29.891
631.8504,27.016
632.0028,29.188
632.1552,32.781
632.3076,36.625
632.46,38.531
632.6124,39.031
632.7648,41.906
632.9172,41.938
633.0696,41.375
633.222,38.781
633.3744,38.219
633.5268,38.344
633.6792,36.438
633.8316,34.125
633.984,34.156
634.1364,36.469
634.2888,34.813
634.4412,34.938
634.5936,33.531
634.746,35.063
634.8984,34.781
635.0508,32.281
635.2032,33.406
635.3556,36.344
635.508,39.938
635.6604,41.281
635.8128,39.281
635.9652,36.188
636.1176,34.969
636.27,32.125
636.4224,31.5
636.5748,28.625
636.7272,30.063
636.8796,30.875
637.032,34.25
637.1844,33.063
637.3368,35.938
637.4892,37.75
637.6416,42.125
637.794,43.906
637.9464,40.469
638.0988,40.594
638.2512,37.875
638.4036,39.813
638.556,37.875
638.7084,38.688
638.8608,38.813
639.0132,36.656
639.1656,36.25
639.318,35.813
639.4704,36.5
639.6228,36.781
639.7752,36.5
639.9276,37.375
640.08,38.313
640.2324,37.656
640.3848,38.875
640.5372,38.063
640.6896,37.438
640.842,34.719
640.9944,34.031
641.1468,33.781
641.2992,35.281
641.4516,35.156
641.604,35.188
641.7564,35.031
641.9088,36.656
642.0612,36.094
642.2136,34.094
642.366,30.328
642.5184,30.984
642.6708,33.969
642.8232,34.219
642.9756,34.938
643.128,33.438
643.2804,34.219
643.4328,32.844
643.5852,35.438
643.7376,39.75
643.89,42.75
644.0424,44.406
644.1948,43.5
644.3472,40.75
644.4996,37.469
644.652,36.469
644.8044,40.313
644.9568,39.906
645.1092,40.344
645.2616,38.625
645.414,38.469
645.5664,42.031
645.7188,42.188
645.8712,44
646.0236,41
646.176,38.406
646.3284,37.813
646.4808,38.781
646.6332,40.719
646.7856,42.656
646.938,43.781
647.0904,45.5
647.2428,44.781
647.3952,41.469
647.5476,39.969
647.7,36
647.8524,31.641
648.0048,28.672
648.1572,29.203
648.3096,34.25
648.462,36.813
648.6144,37.938
648.7668,35.469
648.9192,35.344
649.0716,33.094
649.224,33.219
649.3764,33.344
649.5288,34.906
649.6812,36.125
649.8336,35.188
649.986,36
650.1384,34.25
650.2908,34.188
650.4432,34.875
650.5956,33.781
650.748,32.781
650.9004,30.469
651.0528,30.5
651.2052,28.578
651.3576,25.297
651.51,22.672
651.6624,22.672
651.8148,24.609
651.9672,24.359
652.1196,25.406
652.272,24.719
652.4244,27.422
652.5768,26.906
652.7292,27.734
652.8816,23.906
653.034,21.609
653.1864,19.406
653.3388,22.156
653.4912,23.656
653.6436,22.906
653.796,20.297
653.9484,22.219
654.1008,22.969
654.2532,25.156
654.4056,23.547
654.558,24.25
654.7104,23.297
654.8628,22.438
655.0152,22.844
655.1676,23.734
655.32,23.313
655.4724,21.266
655.6248,21.875
655.7772,24.281
655.9296,26.609
656.082,26.609
656.2344,26.25
656.3868,25.156
656.5392,24.344
656.6916,22.922
656.844,25.656
656.9964,28.266
657.1488,28.875
657.3012,28.281
657.4536,28.016
657.606,31.438
657.7584,32.656
657.9108,31.984
658.0632,28.156
658.2156,26.547
658.368,26.281
658.5204,25.313
658.6728,25.594
658.8252,24.766
658.9776,26
659.13,23.109
659.2824,22.563
659.4348,22.094
659.5872,24
659.7396,24.828
659.892,23.219
660.0444,20.922
660.1968,19.781
660.3492,21.563
660.5016,23.875
660.654,25
660.8064,25.563
660.9588,25.984
661.1112,25.016
661.2636,25.281
661.416,23.906
661.5684,24.891
661.7208,24.984
661.8732,27.094
662.0256,27.484
662.178,26.125
662.3304,25.234
662.4828,26.188
662.6352,28.109
662.7876,29.328
662.94,26.438
663.0924,26.047
663.2448,26.469
663.3972,27.172
663.5496,27.531
663.702,26.844
663.8544,26.844
664.0068,27.719
664.1592,27.422
664.3116,29.281
664.464,28.734
664.6164,27.391
664.7688,24.141
664.9212,24.141
665.0736,25.969
665.226,31.719
665.3784,33.625
665.5308,36.031
665.6832,32.875
665.8356,31.641
665.988,29.469
666.1404,31.25
666.2928,29.313
666.4452,29.156
666.5976,27.125
666.75,27.813
666.9024,25.359
667.0548,24.266
667.2072,22.5
667.3596,23.203
667.512,23.906
667.6644,22.813
667.8168,22.813
667.9692,22.719
668.1216,22.875
668.274,21.641
668.4264,20.375
668.5788,22.563
668.7312,24.234
668.8836,26.828
669.036,26.672
669.1884,27.219
669.3408,27.328
669.4932,28.266
669.6456,28.938
669.798,29.375
669.9504,27.75
670.1028,28.734
670.2552,26.813
670.4076,27.078
670.56,24.609
670.7124,25.297
670.8648,26.25
671.0172,26.094
671.1696,26.5
671.322,27.344
671.4744,28.047
671.6268,29.156
671.7792,29.141
671.9316,26.938
672.084,24.469
672.2364,23.109
672.3888,26.813
672.5412,28.859
672.6936,30.125
672.846,30.484
672.9984,32.25
673.1508,35.219
673.3032,35.906
673.4556,35.219
673.608,35.656
673.7604,41.688
673.9128,45.625
674.0652,44.281
674.2176,38.813
674.37,39.375
674.5224,43.25
674.6748,42.844
674.8272,41.875
674.9796,40.344
675.132,43.375
675.2844,46.375
675.4368,45.281
675.5892,43.781
675.7416,37.906
675.894,37.906
676.0464,33.5
676.1988,33.781
676.3512,34.938
676.5036,39.344
676.656,39.594
676.8084,37.75
676.9608,37.656
677.1132,36.656
677.2656,34.906
677.418,33.813
677.5704,35.469
677.7228,37.5
677.8752,38.75
678.0276,36.844
678.18,35.188
678.3324,29
678.4848,27.625
678.6372,24.594
678.7896,27.031
678.942,25.641
679.0944,27.25
679.2468,27.813
679.3992,28.641
679.5516,30.438
679.704,32.75
679.8564,35.75
680.0088,35.719
680.1612,38.875
680.3136,40.531
680.466,42.594
680.6184,43.938
680.7708,42.594
680.9232,40.438
681.0756,38.438
681.228,39
681.3804,38.031
681.5328,35.125
681.6852,32.656
681.8376,32.813
681.99,32.094
682.1424,29.5
682.2948,29.063
682.4472,29.078
682.5996,31.406
682.752,32.094
682.9044,29.484
683.0568,27.703
683.2092,24.859
683.3616,24.188
683.514,23.359
683.6664,24.156
683.8188,24.156
683.9712,24.781
684.1236,26.719
684.276,25.531
684.4284,26.422
684.5808,25.063
684.7332,25.859
684.8856,25.172
685.038,27.75
685.1904,30.906
685.3428,32.281
685.4952,29.281
685.6476,29
685.8,27.391
685.9524,27.906
686.1048,27.5
686.2572,30.094
686.4096,27.656
686.562,26.969
686.7144,26.172
686.8668,27.438
687.0192,26.359
687.1716,24.297
687.324,25.906
687.4764,24.516
687.6288,25.078
687.7812,22.719
687.9336,22.578
688.086,20.109
688.2384,19.156
688.3908,19.844
688.5432,21.359
688.6956,22.188
688.848,21.766
689.0004,21.344
689.1528,21.344
689.3052,23.688
689.4576,25.328
689.61,31.391
689.7624,34.375
689.9148,37.938
690.0672,39.656
690.2196,39.281
690.372,37.375
690.5244,33.281
690.6768,30.891
690.8292,31.156
690.9816,29.656
691.134,30.516
691.2864,28.625
691.4388,30.125
691.5912,29.297
691.7436,32.844
691.896,29.969
692.0484,32.844
692.2008,29.297
692.3532,30.672
692.5056,25.859
692.658,27.813
692.8104,26.156
692.9628,27.406
693.1152,23.953
693.2676,22.578
693.42,21.203
693.5724,20.797
693.7248,21.625
693.8772,20.531
694.0296,22.594
694.182,23.156
694.3344,26.016
694.4868,26.766
694.6392,27.313
694.7916,27.313
694.944,29.984
695.0964,34.594
695.2488,33.063
695.4012,30.906
695.5536,28.031
695.706,28.594
695.8584,27.094
696.0108,26.016
696.1632,26.391
696.3156,27.734
696.468,25.938
696.6204,26.344
696.7728,25.688
696.9252,28.563
697.0776,27.594
697.23,26.766
697.3824,27.469
697.5348,32.375
697.6872,34.969
697.8396,36.688
697.992,32.594
698.1444,31.969
698.2968,30.875
698.4492,33.469
698.6016,30.844
698.754,27.438
698.9064,24.844
699.0588,26.703
699.2112,26.172
699.3636,24.672
699.516,22.266
699.6684,22.25
699.8208,22.531
699.9732,25.313
700.1256,27.234
700.278,27.516
700.4304,26.641
700.5828,25.313
700.7352,24.5
700.8876,22.219
701.04,21.516
701.1924,20.563
701.3448,22.734
701.4972,24.094
701.6496,26
701.802,27.797
701.9544,30.953
702.1068,33.688
702.2592,33.25
702.4116,30.531
702.564,29.172
702.7164,29.984
702.8688,31.094
703.0212,32.063
703.1736,32.75
703.326,32.844
703.4784,33.938
703.6308,32.063
703.7832,32.875
703.9356,30.563
704.088,32.156
704.2404,31.875
704.3928,30.469
704.5452,27.469
704.6976,27.203
704.85,29.156
705.0024,28.594
705.1548,30.75
705.3072,32.813
705.4596,38.406
705.612,38.188
705.7644,43.438
705.9168,48.781
706.0692,52.875
706.2216,55.313
706.374,54.5
706.5264,58.25
706.6788,54.813
706.8312,53.875
706.9836,50.125
707.136,46.656
707.2884,47.75
707.4408,46.906
707.5932,53.094
707.7456,51.719
707.898,54.188
708.0504,51.844
708.2028,55.875
708.3552,57.625
708.5076,59.313
708.66,56.75
708.8124,53.594
708.9648,54.813
709.1172,51.906
709.2696,52.594
709.422,48.625
709.5744,43.938
709.7268,36.531
709.8792,31.75
710.0316,30.656
710.184,28.047
710.3364,25.141
710.4888,24.172
710.6412,24.031
710.7936,28.047
710.946,28.688
711.0984,31.422
711.2508,32.781
711.4032,34.625
711.5556,35.531
711.708,35.406
711.8604,34.094
712.0128,35.594
712.1652,35.281
712.3176,34.656
712.47,31.531
712.6224,27.984
712.7748,28.781
712.9272,28.391
713.0796,26.891
713.232,28.688
713.3844,30.438
713.5368,33.438
713.6892,32.313
713.8416,33.156
713.994,35.906
714.1464,40.719
714.2988,41.094
714.4512,39.594
714.6036,38.5
714.756,39.156
714.9084,42.156
715.0608,38.625
715.2132,38.344
715.3656,35.375
715.518,36.219
715.6704,39.906
715.8228,40.688
715.9752,39.594
716.1276,34.906
716.28,32.438
716.4324,33.656
716.5848,33.5
716.7372,33.281
716.8896,33.313
717.042,34.688
717.1944,39.406
717.3468,41.844
717.4992,46.969
717.6516,51.063
717.804,53.531
717.9564,54.219
718.1088,53.188
718.2612,56.031
718.4136,57.063
718.566,59.344
718.7184,59.531
718.8708,62.063
719.0232,62.313
719.1756,66.625
719.328,64.5
719.4804,60.25
719.6328,54.156
719.7852,54.906
719.9376,54.813
720.09,54.188
720.2424,52.656
720.3948,52.906
720.5472,52.031
720.6996,45.906
720.852,41.125
721.0044,35.156
721.1568,33.719
721.3092,31.766
721.4616,30.813
721.614,30.203
721.7664,29.188
721.9188,28.484
722.0712,25.047
722.2236,24.156
722.376,22.094
722.5284,23.625
722.6808,23.938
722.8332,24.984
722.9856,23.781
723.138,26.016
723.2904,28.063
723.4428,28.469
723.5952,29.484
723.7476,33.5
723.9,37.219
724.0524,35.688
724.2048,34.344
724.3572,31.156
724.5096,32.063
724.662,29.313
724.8144,30.969
724.9668,30.453
725.1192,28.141
725.2716,28.656
725.424,28.672
725.5764,30.031
725.7288,28.125
725.8812,26.141
726.0336,27.063
726.186,26.938
726.3384,27.875
726.4908,26.969
726.6432,28.125
726.7956,29.078
726.948,31.109
727.1004,30.672
727.2528,30.469
727.4052,34.906
727.5576,35.313
727.71,35.563
727.8624,31.5
728.0148,32.188
728.1672,31.844
728.3196,31.188
728.472,32.25
728.6244,34.688
728.7768,34.688
728.9292,32.906
729.0816,32.438
729.234,30.531
729.3864,30.672
729.5388,30.641
729.6912,29.688
729.8436,30.719
729.996,30.563
730.1484,34.188
730.3008,34.938
730.4532,32.281
730.6056,32.344
730.758,31.141
730.9104,34.188
731.0628,31.219
731.2152,31.328
731.3676,30.063
731.52,31.125
731.6724,29.484
731.8248,27.156
731.9772,28.766
732.1296,32.188
732.282,35.594
732.4344,35.594
732.5868,35.219
732.7392,35.375
732.8916,34.063
733.044,34.813
733.1964,33.813
733.3488,33.875
733.5012,30.781
733.6536,28.25
733.806,28.641
733.9584,27.453
734.1108,26.609
734.2632,23.938
734.4156,23.938
734.568,25.031
734.7204,28.328
734.8728,30.781
735.0252,32.188
735.1776,31
735.33,29.047
735.4824,33.688
735.6348,34.875
735.7872,38.5
735.9396,34.625
736.092,32.594
736.2444,32.875
736.3968,35
736.5492,38.719
736.7016,41.281
736.854,45.625
737.0064,45.625
737.1588,43.594
737.3112,39.344
737.4636,38.625
737.616,34.656
737.7684,31.422
737.9208,27.859
738.0732,28
738.2256,28.531
738.378,28.531
738.5304,27.422
738.6828,26
738.8352,26.969
738.9876,27.781
739.14,28.297
739.2924,27.906
739.4448,27.766
739.5972,30.156
739.7496,31.672
739.902,34.813
740.0544,34.469
740.2068,36.344
740.3592,38.844
740.5116,43.563
740.664,46.656
740.8164,48.531
740.9688,51.563
741.1212,52.5
741.2736,52.094
741.426,53.188
741.5784,53.656
741.7308,52.969
741.8832,52.781
742.0356,51.469
742.188,50.594
742.3404,47.156
742.4928,48.281
742.6452,48.063
742.7976,47.25
742.95,46.688
743.1024,45.438
743.2548,42.844
743.4072,38.563
743.5596,34.594
743.712,32.406
743.8644,32.75
744.0168,33.688
744.1692,35.781
744.3216,37.938
744.474,39.344
744.6264,38.469
744.7788,37.094
744.9312,36.625
745.0836,36.5
745.236,36.344
745.3884,32.656
745.5408,31.391
745.6932,31.391
745.8456,33.563
745.998,34.813
746.1504,31.797
746.3028,34
746.4552,33.594
746.6076,34.156
746.76,33.031
746.9124,35.219
747.0648,37.563
747.2172,39.656
747.3696,38.563
747.522,38.531
747.6744,37.219
747.8268,36.156
747.9792,33.688
748.1316,33.594
748.284,29.109
748.4364,28.172
748.5888,23.641
748.7412,24.453
748.8936,21.563
749.046,21.969
749.1984,22.406
749.3508,24.719
749.5032,25.406
749.6556,25.516
749.808,24.563
749.9604,26.875
750.1128,28.688
750.2652,32.906
750.4176,32.813
750.57,33.75
750.7224,32.125
750.8748,32
751.0272,29.828
751.1796,30.109
751.332,29.781
751.4844,31.688
751.6368,31.422
751.7892,30.797
751.9416,30.688
752.094,30.141
752.2464,29.844
752.3988,28.875
752.5512,30.484
752.7036,32.688
752.856,32.25
753.0084,32.688
753.1608,30.641
753.3132,30.781
753.4656,28.188
753.618,27.375
753.7704,27.75
753.9228,28.156
754.0752,33.063
754.2276,35.844
754.38,41.188
754.5324,43.5
754.6848,45
754.8372,40.938
754.9896,39.156
755.142,39.188
755.2944,43.125
755.4468,43.156
755.5992,44.313
755.7516,44.313
755.904,44.031
756.0564,43
756.2088,40.656
756.3612,40.906
756.5136,40.25
756.666,45.469
756.8184,49.844
756.9708,52.313
757.1232,50.406
757.2756,48.063
757.428,45
757.5804,44.75
757.7328,44.469
757.8852,45.188
758.0376,41.625
758.19,36.188
758.3424,34.906
758.4948,32.813
758.6472,35.938
758.7996,34.063
758.952,37.813
759.1044,38.813
759.2568,44.375
759.4092,46.438
759.5616,46.594
759.714,44.688
759.8664,45.375
760.0188,45.063
760.1712,44.406
760.3236,40
760.476,34.938
760.6284,33.25
760.7808,35.031
760.9332,40.375
761.0856,42.344
761.238,43.844
761.3904,42.031
761.5428,46.375
761.6952,45.844
761.8476,48.531
762,46.594
762.1524,47.969
762.3048,50.156
762.4572,49.625
762.6096,49.719
762.762,46.844
762.9144,46.531
763.0668,50.906
763.2192,57.219
763.3716,61.063
763.524,59.438
763.6764,58.656
763.8288,59.438
763.9812,60.938
764.1336,63.031
764.286,63.438
764.4384,59.938
764.5908,55.344
764.7432,51.125
764.8956,49.531
765.048,48.594
765.2004,48.281
765.3528,51.938
765.5052,51.969
765.6576,49.375
765.81,45.438
765.9624,40.156
766.1148,36.188
766.2672,32.531
766.4196,32.406
766.572,33.219
766.7244,34.656
766.8768,36.75
767.0292,41.594
767.1816,46.781
767.334,52.344
767.4864,56.375
767.6388,57.094
767.7912,57.563
767.9436,52.313
768.096,48.25
768.2484,46.719
768.4008,46.313
768.5532,45.469
768.7056,41.344
768.858,38.313
769.0104,35.063
769.1628,30.969
769.3152,30.156
769.4676,28.047
769.62,28.609
769.7724,31.594
769.9248,35.063
770.0772,40.656
770.2296,47.25
770.382,54.906
770.5344,59.281
770.6868,60.25
770.8392,58.875
770.9916,58.344
771.144,59.156
771.2964,58.156
771.4488,55.156
771.6012,50.813
771.7536,49.281
771.906,48.188
772.0584,46.656
772.2108,43.969
772.3632,44.125
772.5156,42.906
772.668,44.469
772.8204,42.406
772.9728,41.031
773.1252,41.594
773.2776,42.313
773.43,47.969
773.5824,48.531
773.7348,49.656
773.8872,47.781
774.0396,50.406
774.192,52.469
774.3444,50.688
774.4968,48.219
774.6492,46.656
774.8016,48.031
774.954,49.281
775.1064,46
775.2588,44.094
775.4112,41.188
775.5636,41.719
775.716,39.813
775.8684,39.656
776.0208,37.906
776.1732,39.531
776.3256,41.906
776.478,44.813
776.6304,43.438
776.7828,41.75
776.9352,40.625
777.0876,44.375
777.24,47.969
777.3924,51.031
777.5448,51.938
777.6972,48.188
777.8496,46.031
778.002,48.063
778.1544,48.906
778.3068,48.906
778.4592,44.375
778.6116,46.594
778.764,48.906
778.9164,47.906
779.0688,42.531
779.2212,37.719
779.3736,36.5
779.526,37.125
779.6784,39.875
779.8308,38.531
779.9832,39.781
780.1356,40.156
780.288,45.75
780.4404,50.375
780.5928,53.281
780.7452,50.156
780.8976,43.719
781.05,39.063
781.2024,36.344
781.3548,36.469
781.5072,36.875
781.6596,40.031
781.812,41.938
781.9644,46.969
782.1168,47.781
782.2692,46.438
782.4216,40.719
782.574,40.531
782.7264,40.281
782.8788,36.875
783.0312,30.469
783.1836,28.391
783.336,27.844
783.4884,28.672
783.6408,29.906
783.7932,31.156
783.9456,32.094
784.098,30.5
784.2504,32.25
784.4028,32.5
784.5552,34.719
784.7076,33.094
784.86,35.438
785.0124,33
785.1648,33.406
785.3172,33.031
785.4696,34.625
785.622,36.313
785.7744,36.688
785.9268,38.094
786.0792,39.281
786.2316,40.375
786.384,40.344
786.5364,40.625
786.6888,39.281
786.8412,41.625
786.9936,40.656
787.146,41.594
787.2984,39.531
787.4508,39.031
787.6032,40.781
787.7556,42.438
787.908,44.625
788.0604,44.375
788.2128,41.906
788.3652,39.281
788.5176,37.188
788.67,37.594
788.8224,34.875
788.9748,30.25
789.1272,29.031
789.2796,31.328
789.432,34.625
789.5844,32.969
789.7368,31.344
789.8892,30.375
790.0416,33.375
790.194,43.375
790.3464,50.344
790.4988,54.313
790.6512,53.906
790.8036,54.719
790.956,56.781
791.1084,54.594
791.2608,54.188
791.4132,55
791.5656,52.406
791.718,52.125
791.8704,51.438
792.0228,53.781
792.1752,57.188
792.3276,56.5
792.48,59.125
792.6324,57.719
792.7848,57.031
792.9372,53.719
793.0896,48.563
793.242,46.125
793.3944,44.75
793.5468,43.625
793.6992,40.875
793.8516,39.906
794.004,37.5
794.1564,37.75
794.3088,37.063
794.4612,38.563
794.6136,39.125
794.766,40.219
794.9184,43.094
795.0708,44.969
795.2232,46.469
795.3756,47.563
795.528,49.406
795.6804,48
795.8328,45.656
795.9852,42.344
