DEPTH,GR
523.647,12.523
523.8,13.594
523.952,12.117
524.105,11.938
524.257,11.727
524.409,11.828
524.562,12.727
524.714,13.453
524.867,15.234
525.019,14.922
525.171,13.969
525.324,13.656
525.476,14.156
525.629,14.164
525.781,12.688
525.933,11.438
526.086,11.641
526.238,12.648
526.391,13.297
526.543,14.023
526.695,14.18
526.848,13.453
527,13.141
527.153,12.305
527.305,12.805
527.457,12.648
527.61,12.867
527.762,12.234
527.915,11.977
528.067,11.328
528.219,11.742
528.372,11.852
528.524,12.734
528.677,12.313
528.829,13.883
528.981,13.953
529.134,14.805
529.286,12.188
529.439,11.984
529.591,11.719
529.743,13.195
529.896,13.297
530.048,12.406
530.201,12.25
530.353,12.156
530.505,13.195
530.658,12.742
530.81,14.102
530.963,14.531
531.115,14.609
531.267,14.711
531.42,15.031
531.572,15.344
531.725,15.141
531.877,13.25
532.029,12.305
532.182,11.859
532.334,13.547
532.487,14.18
532.639,12.727
532.792,13.047
532.944,13.891
533.096,14.625
533.249,13.57
533.401,11.57
533.553,10.203
533.706,10.203
533.858,11.844
534.011,13.211
534.163,13.102
534.315,13.539
534.468,12.805
534.62,13.117
534.773,13.656
534.925,14.281
535.078,13.68
535.23,11.273
535.382,10.859
535.535,11.359
535.687,13.016
535.839,13.32
535.992,13.531
536.144,11.352
536.297,12.203
536.449,12.602
536.601,13.242
536.754,12.18
536.906,11.977
537.059,13.133
537.211,14.047
537.363,14.039
537.516,13.742
537.668,13.344
537.821,12.617
537.973,13.063
538.125,12.648
538.278,13.367
538.43,13.242
538.583,13.766
538.735,14.609
538.887,15.289
539.04,14.969
539.192,13.398
539.345,13.734
539.497,15.094
539.649,15.727
539.802,17.188
539.954,16.453
540.107,16.547
540.259,14.875
540.411,14.773
540.564,14.25
540.716,14.922
540.869,15.539
541.021,15.75
541.173,13.961
541.326,12.289
541.478,12.711
541.631,13.164
541.783,14.961
541.935,15.625
542.088,13.883
542.24,14.211
542.393,13.031
542.545,13.891
542.698,11.672
542.85,11.469
543.002,12.344
543.155,13.188
543.307,12.875
543.459,11.648
543.612,11.031
543.764,11.336
543.917,11.898
544.069,11.898
544.221,12.844
544.374,15.039
544.526,17.281
544.679,16.859
544.831,15.492
544.984,14.484
545.136,13.531
545.288,12.938
545.441,12.016
545.593,12.016
545.745,12.242
545.898,12.453
546.05,11.609
546.203,11.461
546.355,11.383
546.507,12.352
546.66,11.945
546.812,12.328
546.965,12.461
547.117,12.328
547.27,11.953
547.422,11.289
547.574,11.203
547.727,10.938
547.879,11.469
548.031,11.148
548.184,12
548.336,12.422
548.489,12.742
548.641,12.813
548.793,12.703
548.946,12.5
549.098,12.422
549.251,12.625
549.403,13.453
549.556,11.766
549.708,11.453
549.86,12.188
550.013,14.078
550.165,13.656
550.318,12.625
550.47,12.516
550.622,13.664
550.775,13.969
550.927,14.063
551.079,13.852
551.232,14.063
551.384,15.125
551.537,14.289
551.689,13.453
551.842,11.977
551.994,11.969
552.146,12.18
552.299,13.016
552.451,13.664
552.604,13.445
552.756,11.758
552.908,11.117
553.061,12.484
553.213,12.484
553.365,12.703
553.518,11.859
553.67,12.813
553.823,13.453
553.975,13.555
554.127,12.828
554.28,12.336
554.432,12.344
554.585,13.297
554.737,14
554.89,14.125
555.042,14.336
555.194,13.18
555.347,13.492
555.499,12.539
555.651,13.586
555.804,13.477
555.956,12.625
556.109,12.531
556.261,11.477
556.413,13.063
556.566,13.133
556.718,13.773
556.871,14.289
557.023,13.898
557.176,14.531
557.328,13.898
557.48,13.477
557.633,14.32
557.785,13.477
557.938,14.008
558.09,13.578
558.242,14.211
558.395,15.68
558.547,14.945
558.699,15.477
558.852,14.109
559.004,14.477
559.157,14.164
559.309,15.32
559.462,16.297
559.614,16.422
559.766,16.109
559.919,14.531
560.071,14.844
560.224,15.266
560.376,16.641
560.528,15.375
560.681,14.016
560.833,12.734
560.985,14.32
561.138,12.836
561.29,12.313
561.443,10.734
561.595,11.586
561.748,12.742
561.9,14.945
562.052,15.242
562.205,15.023
562.357,12.922
562.51,13.875
562.662,13.359
562.814,14.516
562.967,13.359
563.119,14.07
563.271,13.852
563.424,14.266
563.576,14.586
563.729,14.492
563.881,14.586
564.034,13.531
564.186,12.266
564.338,12.055
564.491,12.383
564.643,14.484
564.796,15.305
564.948,15.625
565.1,15.109
565.253,15.227
565.405,14.18
565.557,13.047
565.71,12
565.862,14.008
566.015,14.5
566.167,14.508
566.32,13.758
566.472,14.398
566.624,16.063
566.777,15.648
566.929,14.797
567.082,13.125
567.234,13.656
567.386,14.086
567.539,14.125
567.691,14.258
567.844,15.555
567.996,16.219
568.148,15.898
568.301,14.414
568.453,13.438
568.605,12.93
568.758,12.93
568.91,14.219
569.063,14.508
569.215,14.313
569.368,13.328
569.52,13.453
569.672,12.289
569.825,12.164
569.977,12.445
570.13,12.828
570.282,12.906
570.434,14.281
570.587,15.555
570.739,15.586
570.891,14.438
571.044,14.195
571.196,14.078
571.349,12.758
571.501,13.313
571.654,12.383
571.806,13.633
571.958,13.086
572.111,14.844
572.263,12.961
572.416,13.836
572.568,13.922
572.72,15.258
572.873,14.078
573.025,13.57
573.177,12.094
573.33,11.359
573.482,11.984
573.635,13.695
573.787,14.422
573.94,14.023
574.092,13.727
574.244,14.078
574.397,13.961
574.549,13.922
574.702,13.055
574.854,13.875
575.006,14.094
575.159,13.984
575.311,13.461
575.464,13.141
575.616,14.297
575.768,14.508
575.921,15.039
576.073,15.016
576.226,13.758
576.378,13.508
576.53,13.086
576.683,15.188
576.835,14.375
576.988,15.328
577.14,14.172
577.292,13.867
577.445,12.805
577.597,13.008
577.75,13
577.902,12.484
578.054,12.281
578.207,13.406
578.359,14.547
578.512,15.289
578.664,15.539
578.816,15.008
578.969,15.109
579.121,15.078
579.274,14.977
579.426,13.938
579.578,13.75
579.731,13.648
579.883,13.586
580.036,13.477
580.188,12.836
580.34,13.32
580.493,13.758
580.645,14.93
580.798,14.023
580.95,11.813
581.102,12.023
581.255,14.102
581.407,15.688
581.56,15.164
581.712,12.852
581.864,13.695
582.017,12.953
582.169,15.219
582.322,15.008
582.474,15.219
582.626,14.328
582.779,12.109
582.931,13.789
583.083,12.008
583.236,13.492
583.388,13.172
583.541,15.188
583.693,15.086
583.846,14.031
583.998,14.008
584.15,16
584.303,17.469
584.455,17.359
584.608,16.516
584.76,13.234
584.912,14.391
585.065,14.727
585.217,16.719
585.37,15.242
585.522,14.805
585.674,13.547
585.827,14.914
585.979,14.133
586.132,14.445
586.284,12.969
586.436,12.281
586.589,11.234
586.741,11.984
586.894,14.398
587.046,14.852
587.198,14.219
587.351,12.75
587.503,13.305
587.656,14.148
587.808,13.313
587.96,14.516
588.113,13.883
588.265,14.781
588.418,14.242
588.57,15.688
588.722,16.563
588.875,16.25
589.027,15.266
589.18,14.414
589.332,14.625
589.484,13.93
589.637,13.297
589.789,12.055
589.942,12.523
590.094,12.414
590.246,13.039
590.399,12.266
590.551,12.633
590.704,13.352
590.856,14.297
591.008,14.531
591.161,13.813
591.313,14.859
591.466,14.195
591.618,13.875
591.77,13.469
591.923,13.023
592.075,13.445
592.228,13.547
592.38,15.633
592.532,15.961
592.685,16.531
592.837,16.641
592.99,15.797
593.142,14.188
593.294,13.445
593.447,12.922
593.599,12.086
593.752,11.578
593.904,11.797
594.056,12.313
594.209,12.102
594.361,12.719
594.514,14.531
594.666,15.164
594.818,15.688
594.971,13.773
595.123,13.352
595.276,13.984
595.428,14.938
595.58,15.133
595.733,15.031
595.885,16.281
596.038,16.063
596.19,14.188
596.342,11.461
596.495,11.148
596.647,12.086
596.8,13.25
596.952,14.727
597.104,15.039
597.257,15.453
597.409,14.508
597.562,14.188
597.714,12.828
597.866,12.195
598.019,12.617
598.171,15.242
598.324,15.453
598.476,13.875
598.628,13.258
598.781,13.883
598.933,14.828
599.086,13.984
599.238,13.875
599.39,15.453
599.543,16.5
599.695,18.391
599.848,16.828
600,16.516
600.152,14.617
600.305,15.984
600.457,14.43
600.61,14.211
600.762,12.32
600.914,13.359
601.067,13.695
601.219,14.844
601.372,15.047
601.524,14.539
601.676,13.898
601.829,13.055
601.981,12.906
602.134,13.531
602.286,13.625
602.438,13.945
602.591,13.852
602.743,12.914
602.896,12.906
603.048,11.438
603.2,12.594
603.353,12.383
603.505,13.648
603.658,14.156
603.81,13.203
603.962,13.102
604.115,12.063
604.267,12.281
604.42,12.07
604.572,13.219
604.724,13.641
604.877,13.852
605.029,12.953
605.182,14.211
605.334,15.047
605.486,14.594
605.639,13.977
605.791,12.836
605.944,14.516
606.096,13.359
606.248,14.508
606.401,15.773
606.553,16.609
606.706,14.094
606.858,13.055
607.01,13.367
607.163,14.961
607.315,13.188
607.468,14.25
607.62,15.203
607.772,15.172
607.925,14.008
608.077,12.734
608.23,13.586
608.382,13.375
608.534,14.227
608.687,15.492
608.839,16.438
608.992,16.641
609.144,15.477
