DEPTH,GR
359.664,10.641
359.8164,12.063
359.9688,12.531
360.1212,10.414
360.2736,9.477
360.426,9.609
360.5784,8.664
360.7308,9.367
360.8832,9.945
361.0356,10.18
361.188,10.188
361.3404,11.852
361.4928,12.563
361.6452,13.969
361.7976,13.625
361.95,14.57
362.1024,13.625
362.2548,13.719
362.4072,12.07
362.5596,11.375
362.712,9.492
362.8644,10.203
363.0168,8.742
363.1692,8.5
363.3216,6.602
363.474,8.773
363.6264,10.188
363.7788,13.25
363.9312,12.289
364.0836,10.875
364.236,9.469
364.3884,11.367
364.5408,11.836
364.6932,13.258
364.8456,12.547
364.998,13.977
365.1504,12.555
365.3028,10.43
365.4552,7.586
365.6076,9.008
365.76,10.188
365.9124,13.5
366.0648,12.539
366.2172,14.172
366.3696,12.984
366.522,12.977
366.6744,11.773
366.8268,13.188
366.9792,14.141
367.1316,16.063
367.284,14.43
367.4364,14.672
367.5888,14.203
367.7412,15.609
367.8936,15.844
368.046,15.117
368.1984,14.891
368.3508,13.945
368.5032,15.383
368.6556,15.609
368.808,15.617
368.9604,17.016
369.1128,18.594
369.2652,18.578
369.4176,16.703
369.57,16.813
369.7224,14.453
369.8748,14.938
370.0272,13.039
370.1796,14.703
370.332,13.281
370.4844,13.984
370.6368,16.109
370.7892,16.328
370.9416,16.328
371.094,14.438
371.2464,13.969
371.3988,12.086
371.5512,13.516
371.7036,17.047
371.856,18.141
372.0084,16.953
372.1608,13.656
372.3132,13.742
372.4656,13.023
372.618,12.781
372.7704,13.039
372.9228,13.586
373.0752,13.586
373.2276,12.148
373.38,12.797
373.5324,13.75
373.6848,13.75
373.8372,13.508
373.9896,14.93
374.142,14.688
374.2944,15.109
374.4468,12.734
374.5992,15.125
374.7516,13.055
374.904,13.055
375.0564,11.625
375.2088,13.766
375.3612,14.961
375.5136,13.523
375.666,13.539
375.8184,10.922
375.9708,11.367
376.1232,10.406
376.2756,13.25
376.428,13.75
376.5804,13.039
376.7328,10.898
376.8852,11.141
377.0376,12.32
377.19,11.719
377.3424,11.945
377.4948,11.711
377.6472,11.836
377.7996,12.328
377.952,12.57
378.1044,14.477
378.2568,16.531
378.4092,15.594
378.5616,16.063
378.714,13.031
378.8664,14.945
379.0188,13.297
379.1712,14.977
379.3236,13.313
379.476,14.484
379.6284,14.484
379.7808,15.32
379.9332,14.375
380.0856,12.469
380.238,13.063
380.3904,13.289
380.5428,15.664
380.6952,14.711
380.8476,15.438
381,12.602
381.1524,13.078
381.3048,13.188
381.4572,15.563
381.6096,15.086
381.762,15.688
381.9144,16.156
382.0668,15.219
382.2192,17.828
382.3716,17.109
382.524,18.516
382.6764,14.703
382.8288,15.75
382.9812,14.328
383.1336,16.453
383.286,14.945
383.4384,16.359
383.5908,15.641
383.7432,16.578
383.8956,17.063
384.048,15.898
384.2004,15.125
384.3528,14.875
384.5052,15.813
384.6576,16.125
384.81,14.703
384.9624,14.25
385.1148,12.344
385.2672,11.633
385.4196,12.094
385.572,13.953
385.7244,15.852
385.8768,13.719
386.0292,13.039
386.1816,11.391
386.334,13.273
386.4864,12.813
386.6388,13.516
386.7912,13.992
386.9436,14.922
387.096,14.688
387.2484,14.453
387.4008,14.938
387.5532,16.344
387.7056,14.203
387.858,13.117
388.0104,10.766
388.1628,9.82
388.3152,9.008
388.4676,11.133
388.62,14.68
388.7724,14.211
388.9248,15.164
389.0772,14.227
389.2296,14.953
389.382,12.813
389.5344,11.391
389.6868,12.789
389.8392,14.211
389.9916,14.438
390.144,14.43
390.2964,13.531
390.4488,12.82
390.6012,12.109
390.7536,11.109
390.906,11.828
391.0584,11.117
391.2108,12.281
391.3632,13.617
391.5156,12.906
391.668,13.148
391.8204,13.469
391.9728,13.719
392.1252,12.789
392.2776,10.898
392.43,10.898
392.5824,11.422
392.7348,12.367
392.8872,13.789
393.0396,13.961
393.192,13.961
393.3444,12.781
393.4968,12.297
393.6492,11.039
393.8016,11.031
393.954,11.039
394.1064,11.594
394.2588,12.078
394.4112,10.898
394.5636,9.242
394.716,10.117
394.8684,11.055
395.0208,11.289
395.1732,12.055
395.3256,12.063
395.478,15.133
395.6304,13.727
395.7828,17.016
395.9352,16.156
396.0876,14.977
396.24,12.852
396.3924,10.852
396.5448,11.086
396.6972,9.68
396.8496,12.305
397.002,13.359
397.1544,12.414
397.3068,14.07
397.4592,14.211
397.6116,15.625
397.764,14.18
397.9164,12.758
398.0688,13.602
398.2212,12.914
398.3736,12.68
398.526,12.32
398.6784,10.648
398.8308,10.891
398.9832,9.703
399.1356,8.523
399.288,12.219
399.4404,12.219
399.5928,13.633
399.7452,9.93
399.8976,9.688
400.05,9.453
400.2024,9.688
400.3548,10.938
400.5072,12.125
400.6596,12.609
400.812,12.07
400.9644,11.352
401.1168,12.539
401.2692,12.273
401.4216,11.797
401.574,9.898
401.7264,9.922
401.8788,9.93
402.0312,10.406
402.1836,10.898
402.336,13.016
402.4884,11.391
402.6408,10.203
402.7932,11.406
402.9456,13.492
403.098,13.727
403.2504,11.102
403.4028,12.781
403.5552,11.836
403.7076,12.664
403.86,11.711
404.0124,13.375
404.1648,13.75
404.3172,13.281
404.4696,14
404.622,13.289
404.7744,12.344
404.9268,12.984
405.0792,13.938
405.2316,17.25
405.384,15.891
405.5364,15.188
405.6888,13.766
405.8412,15.188
405.9936,15.641
406.146,15.164
406.2984,13.984
406.4508,13.344
406.6032,14.305
406.7556,15.023
406.908,14.969
407.0604,13.539
407.2128,12.117
407.3652,12.109
407.5176,11.633
407.67,12.586
407.8224,14.016
407.9748,15.43
408.1272,15.664
408.2796,14.008
408.432,13.078
408.5844,12.844
408.7368,12.375
408.8892,11.195
409.0416,11.672
409.194,10.953
409.3464,12.836
409.4988,12.828
409.6512,14.578
409.8036,12.688
409.956,13.875
410.1084,12.836
410.2608,12.367
410.4132,9.75
410.5656,9.516
410.718,10.938
410.8704,11.18
411.0228,12.133
411.1752,12.742
411.3276,12.266
411.48,12.023
411.6324,11.672
411.7848,13.094
411.9372,14.047
412.0896,14.5
412.242,15.453
412.3944,13.781
412.5468,10.453
412.6992,9.5
412.8516,9.156
413.004,12.953
413.1564,11.297
413.3088,12.102
413.4612,13.742
413.6136,13.266
413.766,13.75
413.9184,11.875
414.0708,13.773
414.2232,11.664
414.3756,8.797
414.528,7.609
414.6804,9.945
414.8328,13.508
414.9852,14.703
415.1376,14.938
415.29,14.211
415.4424,14.43
415.5948,15.633
415.7472,14.445
415.8996,15.867
416.052,14.414
416.2044,15.344
416.3568,13.938
416.5092,12.289
416.6616,12.078
416.814,12.32
416.9664,15.43
417.1188,14.953
417.2712,14.953
417.4236,13.492
417.576,13.016
417.7284,13.016
417.8808,13.016
418.0332,13.82
418.1856,13.813
418.338,12.156
418.4904,12.539
418.6428,13.258
418.7952,13.961
418.9476,12.539
419.1,10.891
419.2524,13.258
419.4048,14.313
419.5572,14.305
419.7096,11.695
419.862,11.117
420.0144,11.109
420.1668,12.547
420.3192,13.016
420.4716,13.266
420.624,12.57
420.7764,12.344
420.9288,13.055
421.0812,13.023
421.2336,12.305
421.386,12.063
421.5384,13.953
421.6908,14.656
421.8432,16.109
421.9956,15.156
422.148,15.859
422.3004,14.156
422.4528,13.688
422.6052,14.883
422.7576,15.609
422.91,15.859
423.0624,14.438
423.2148,15.398
423.3672,15.391
423.5196,14.672
423.672,13.719
423.8244,14.453
423.9768,16.578
424.1292,15.859
424.2816,13.25
424.434,11.359
424.5864,12.313
424.7388,12.984
424.8912,11.313
425.0436,10.82
425.196,12.75
425.3484,15.117
425.5008,15.383
425.6532,13.719
425.8056,11.586
425.958,9.68
426.1104,10.852
426.2628,11.563
426.4152,11.797
426.5676,11.164
426.72,11.648
426.8724,13.773
427.0248,13.711
427.1772,13.484
427.3296,12.555
427.482,13.031
427.6344,14.938
427.7868,13.273
427.9392,12.078
428.0916,11.109
428.244,13.398
428.3964,16
428.5488,17.422
428.7012,17.5
428.8536,16.094
429.006,14.922
429.1584,13.508
429.3108,12.086
429.4632,9.484
429.6156,10.664
429.768,11.367
429.9204,14.914
430.0728,12.781
430.2252,13.086
430.3776,11.203
430.53,10.969
430.6824,12.094
430.8348,12.57
430.9872,13.523
431.1396,13.516
431.292,11.852
431.4444,12.086
431.5968,10.664
431.7492,11.852
431.9016,13.266
432.054,13.023
432.2064,15.383
432.3588,14.672
432.5112,16.797
432.6636,16.609
432.816,16.359
432.9684,14
433.1208,12.289
433.2732,12.07
433.4256,12.547
433.578,13.734
433.7304,15.383
433.8828,16.313
434.0352,15.141
434.1876,13.953
434.34,14.672
434.4924,16.094
434.6448,17.297
434.7972,17.063
434.9496,14.93
435.102,15.164
435.2544,13.992
435.4068,15.406
435.5592,14.352
435.7116,14.813
435.864,13.867
436.0164,12.781
436.1688,13.016
436.3212,12.078
436.4736,13.508
436.626,11.859
436.7784,11.383
436.9308,8.063
437.0832,9.484
437.2356,10.43
437.388,11.852
437.5404,12.078
437.6928,13.023
437.8452,12.789
437.9976,12.57
438.15,11.625
438.3024,13.055
438.4548,12.797
438.6072,14.219
438.7596,14.578
438.912,14.57
439.0644,14.094
439.2168,14.203
439.3692,12.789
439.5216,13.977
439.674,14.695
439.8264,16.609
439.9788,13.758
440.1312,13.055
440.2836,13.047
440.436,15.422
440.5884,13.516
440.7408,11.383
440.8932,9.25
441.0456,10.43
441.198,11.141
441.3504,11.844
441.5028,11.852
441.6552,11.844
441.8076,11.609
441.96,12.781
442.1124,13.727
442.2648,13.734
442.4172,11.133
442.5696,9.953
442.722,10.891
442.8744,12.078
443.0268,13.734
443.1792,12.789
443.3316,12.547
443.484,12.078
443.6364,12.313
443.7888,12.313
443.9412,14.211
444.0936,16.109
444.246,16.109
444.3984,13.492
444.5508,10.641
444.7032,11.359
444.8556,13.727
445.008,13.5
445.1604,12.797
445.3128,9.484
445.4652,11.617
445.6176,12.813
445.77,14.469
445.9224,14.453
446.0748,14.344
446.2272,14.109
446.3796,13.172
446.532,13.031
446.6844,12.555
446.8368,14.203
446.9892,13.023
