DEPTH,GR
679.3,49.4289
679.4,48.1921
679.5,47.1756
679.6,45.6689
679.7,44.7831
679.8,45.9068
679.9,49.1821
680,53.7955
680.1,56.3818
680.2,57.8367
680.3,58.689
680.4,59.7214
680.5,59.8068
680.6,58.6987
680.7,55.923
680.8,53.3944
680.9,52.4545
681,51.9887
681.1,51.9192
681.2,51.8681
681.3,52.0008
681.4,52.3439
681.5,52.8225
681.6,53.0885
681.7,53.4856
681.8,54.0519
681.9,54.7079
682,55.0192
682.1,53.3436
682.2,49.8653
682.3,45.8333
682.4,43.6617
682.5,42.493
682.6,41.1892
682.7,39.817
682.8,39.2693
682.9,39.2094
683,39.5124
683.1,40.1371
683.2,40.6524
683.3,42.2151
683.4,43.8039
683.5,44.4079
683.6,43.4195
683.7,41.4628
683.8,40.5534
683.9,41.4182
684,42.2874
684.1,44.6425
684.2,47.7503
684.3,47.9754
684.4,47.5667
684.5,46.3383
684.6,45.1513
684.7,44.4782
684.8,44.8493
684.9,47.494
685,48.6621
685.1,46.0337
685.2,46.9989
685.3,47.2703
685.4,46.284
685.5,46.121
685.6,48.8038
685.7,51.0192
685.8,50.2025
685.9,50.0924
686,50.1728
686.1,48.155
686.2,45.4161
686.3,44.0929
686.4,45.7598
686.5,46.7056
686.6,47.2162
686.7,46.2509
686.8,45.4118
686.9,45.2299
687,47.1441
687.1,47.4161
687.2,47.6776
687.3,47.9048
687.4,47.716
687.5,47.1608
687.6,46.87
687.7,47.7896
687.8,47.2048
687.9,46.2742
688,45.2901
688.1,44.5793
688.2,43.6781
688.3,42.7868
688.4,39.8897
688.5,36.1362
688.6,35.8456
688.7,35.6102
688.8,40.0219
688.9,46.7144
689,49.5716
689.1,48.2289
689.2,49.3518
689.3,51.297
689.4,53.1326
689.5,51.9933
689.6,51.1009
689.7,51.6877
689.8,50.8326
689.9,49.3274
690,43.3776
690.1,39.4493
690.2,38.4825
690.3,37.385
690.4,37.9149
690.5,41.5152
690.6,47.3406
690.7,49.7143
690.8,54.6665
690.9,57.2173
691,57.5585
691.1,57.7758
691.2,57.2537
691.3,53.6407
691.4,50.2494
691.5,47.2857
691.6,40.0773
691.7,36.0242
691.8,36.7426
691.9,37.2059
692,38.1214
692.1,37.66
692.2,36.3812
692.3,35.8906
692.4,35.2449
692.5,34.9006
692.6,34.794
692.7,34.6953
692.8,36.4028
692.9,38.1422
693,44.0115
693.1,48.8786
693.2,46.3165
693.3,40.0581
693.4,36.6998
693.5,35.0733
693.6,34.0163
693.7,34.5911
693.8,36.4362
693.9,36.144
694,35.2633
694.1,35.1669
694.2,33.5341
694.3,29.8706
694.4,28.6933
694.5,30.2134
694.6,31.103
694.7,32.028
694.8,33.1649
694.9,33.5349
695,33.944
695.1,34.3568
695.2,35.3641
695.3,35.7508
695.4,35.6541
695.5,36.3786
695.6,37.7275
695.7,39.9369
695.8,41.7734
695.9,42.2404
696,41.7703
696.1,41.3191
696.2,41.5276
696.3,41.9791
696.4,42.5564
696.5,43.252
696.6,40.4345
696.7,37.6026
696.8,40.1671
696.9,42.6361
697,40.9911
697.1,37.9002
697.2,35.9346
697.3,31.3087
697.4,27.4329
697.5,26.2377
697.6,26.787
697.7,28.0559
697.8,28.8516
697.9,30.6112
698,31.4371
698.1,30.5665
698.2,29.9194
698.3,28.6313
698.4,26.3088
698.5,25.7222
698.6,26.3307
698.7,26.6198
698.8,27.9919
698.9,31.1425
699,32.6101
699.1,33.4966
699.2,34.2701
699.3,36.6166
699.4,42.8761
699.5,46.3201
699.6,49.549
699.7,52.3727
699.8,51.1872
699.9,47.3121
700,43.466
700.1,43.442
700.2,43.5085
700.3,43.8863
700.4,45.7029
700.5,46.6747
700.6,46.0307
700.7,45.5886
700.8,46.1574
700.9,47.5656
701,48.8766
701.1,46.6543
701.2,42.95
701.3,41.3875
701.4,43.2684
701.5,44.9694
701.6,45.1939
701.7,45.0898
701.8,44.7132
701.9,45.2744
702,45.594
702.1,47.2725
702.2,51.7954
702.3,53.9575
702.4,54.401
702.5,54.7324
702.6,53.9834
702.7,51.9365
702.8,50.8785
702.9,51.8245
703,53.6618
703.1,56.4766
703.2,58.2978
703.3,62.4287
703.4,65.262
703.5,63.4003
703.6,59.6945
703.7,57.5311
703.8,56.1385
703.9,54.9186
704,51.8327
704.1,47.638
704.2,46.8525
704.3,48.4793
704.4,50.0466
704.5,52.2977
704.6,54.8833
704.7,54.9139
704.8,55.329
704.9,55.4642
705,57.0153
705.1,58.3706
705.2,57.4061
705.3,56.4075
705.4,55.2692
705.5,52.5751
705.6,50.772
705.7,49.3643
705.8,47.5659
705.9,47.4827
706,48.6065
706.1,49.4725
706.2,51.9924
706.3,55.197
706.4,56.0315
706.5,56.2612
706.6,56.0874
706.7,57.2465
706.8,58.0685
706.9,57.3151
707,54.8328
707.1,52.993
707.2,52.8647
707.3,52.652
707.4,52.799
707.5,52.7933
707.6,52.72
707.7,53.0638
707.8,54.3836
707.9,55.2534
708,54.8384
708.1,54.3549
708.2,55.0868
708.3,55.7946
708.4,54.9872
708.5,50.9848
708.6,47.6751
708.7,48.7585
708.8,49.6659
708.9,49.9308
709,48.8285
709.1,47.7111
709.2,50.6852
709.3,55.2939
709.4,57.6511
709.5,58.1484
709.6,58.9867
709.7,56.009
709.8,52.3546
709.9,51.5677
710,56.0042
710.1,60.1324
710.2,58.9821
710.3,52.6255
710.4,46.7934
710.5,46.1519
710.6,46.5155
710.7,47.7136
710.8,47.1429
710.9,47.9401
711,48.0894
711.1,53.1473
711.2,57.4503
711.3,58.3756
711.4,60.6731
711.5,61.0747
711.6,62.277
711.7,63.4877
711.8,63.866
711.9,64.8437
712,65.1748
712.1,66.0759
712.2,67.0424
712.3,66.85
712.4,65.196
712.5,63.0627
712.6,62.3923
712.7,61.5217
712.8,61.364
712.9,58.8363
713,54.0281
713.1,51.7793
713.2,53.0025
713.3,55.2586
713.4,56.609
713.5,59.2255
713.6,60.399
713.7,59.5029
713.8,54.4317
713.9,48.2658
714,45.9857
714.1,46.1352
714.2,48.033
714.3,48.8423
714.4,49.4752
714.5,49.887
714.6,47.7297
714.7,42.386
714.8,39.6947
714.9,39.793
715,39.7853
715.1,40.2572
715.2,41.7472
715.3,42.5344
715.4,43.7613
715.5,46.2076
715.6,47.0897
715.7,47.2963
715.8,47.4194
715.9,46.9492
716,45.5585
716.1,44.7411
716.2,44.5361
716.3,45.3819
716.4,47.4347
716.5,52.6564
716.6,57.4933
716.7,57.3546
716.8,53.305
716.9,48.5266
717,46.6895
717.1,46.854
717.2,47.6025
717.3,48.5827
717.4,49.9797
717.5,50.2591
717.6,49.8405
717.7,49.348
717.8,47.8105
717.9,45.1065
718,43.6668
718.1,42.9454
718.2,43.6484
718.3,43.7668
718.4,47.0852
718.5,52.2393
718.6,54.9386
718.7,53.372
718.8,50.5435
718.9,48.7487
719,45.3021
719.1,43.4047
719.2,45.244
719.3,48.2785
719.4,49.5802
719.5,51.7126
719.6,54.0161
719.7,54.1004
719.8,53.7759
719.9,54.0131
720,56.4221
720.1,59.0401
720.2,62.8212
720.3,64.4137
720.4,64.4031
720.5,63.5178
720.6,62.8985
720.7,61.2989
720.8,59.5565
720.9,61.0165
721,63.3383
721.1,66.4476
721.2,68.1433
721.3,65.0871
721.4,61.1343
721.5,61.2037
721.6,64.0332
721.7,66.3305
721.8,66.874
721.9,67.9048
722,66.7907
722.1,63.9679
722.2,63.0118
722.3,63.2871
722.4,62.009
722.5,60.8831
722.6,56.3808
722.7,53.1861
722.8,53.7766
722.9,54.452
723,53.8715
723.1,52.0989
723.2,50.8202
723.3,53.6578
723.4,57.044
723.5,58.282
723.6,58.3758
723.7,57.8428
723.8,56.4996
723.9,54.566
724,55.3261
724.1,59.0467
724.2,61.567
724.3,60.6784
724.4,59.3075
724.5,61.4049
724.6,61.0008
724.7,60.1477
724.8,62.8561
724.9,68.6926
725,72.2976
725.1,71.0012
725.2,72.3708
725.3,71.7955
725.4,70.5297
725.5,71.6498
725.6,72.3075
725.7,72.3663
725.8,72.0151
725.9,71.2728
726,70.9675
726.1,67.0253
726.2,57.8154
726.3,56.015
726.4,58.9599
726.5,63.9001
726.6,64.2733
726.7,61.2235
726.8,59.2442
726.9,55.9386
727,53.2145
727.1,52.8397
727.2,53.5412
727.3,54.412
727.4,55.0724
727.5,52.6514
727.6,50.8601
727.7,53.2865
727.8,61.0891
727.9,68.7066
728,70.7981
728.1,69.4296
728.2,65.0578
728.3,62.4861
728.4,56.8205
728.5,53.7689
728.6,55.5177
728.7,57.7557
728.8,58.2409
728.9,57.6271
729,58.7621
729.1,59.521
729.2,58.937
729.3,58.0779
729.4,57.344
729.5,56.0817
729.6,55.6201
729.7,55.0036
729.8,59.2795
729.9,64.2428
730,64.8077
730.1,65.5132
730.2,65.3272
730.3,66.6955
730.4,67.0314
730.5,63.7036
730.6,61.2879
730.7,56.8637
730.8,52.2327
730.9,54.6748
731,57.9034
731.1,59.5251
731.2,59.0445
731.3,58.7393
731.4,59.1867
731.5,59.4026
731.6,59.6368
731.7,60.1227
731.8,60.6628
731.9,60.9082
732,60.7602
732.1,60.1103
732.2,60.5623
732.3,64.3823
732.4,67.0479
732.5,71.2534
732.6,77.1802
732.7,77.3968
732.8,74.5971
732.9,72.46
733,74.6181
733.1,75.9621
733.2,77.9905
733.3,78.3542
733.4,78.1881
733.5,77.2139
733.6,76.5053
733.7,73.3814
733.8,66.4351
733.9,63.9139
734,59.3165
734.1,52.2949
734.2,52.3257
734.3,54.0406
734.4,58.2552
734.5,61.3333
734.6,63.9183
734.7,66.879
734.8,72.2799
734.9,76.2105
735,78.0083
735.1,77.98
735.2,77.93
735.3,77.8948
735.4,77.879
735.5,75.7353
735.6,71.7824
735.7,67.5203
735.8,64.9179
735.9,64.7974
736,64.5425
736.1,64.2072
736.2,64.0303
736.3,60.0345
736.4,52.7568
736.5,44.8579
736.6,42.0584
736.7,43.1297
736.8,48.1615
736.9,52.741
737,54.7433
737.1,56.5053
737.2,58.0738
737.3,59.9517
737.4,61.5493
737.5,64.7466
737.6,68.0412
737.7,69.0734
737.8,70.8797
737.9,71.4533
738,71.239
738.1,70.9798
738.2,70.226
738.3,73.2293
738.4,80.9504
738.5,84.3423
738.6,84.4093
738.7,85.2946
738.8,80.6116
738.9,72.5248
739,69.9482
739.1,70.485
739.2,70.3941
739.3,70.0517
739.4,69.0107
739.5,66.5944
739.6,64.686
739.7,57.9883
739.8,50.4946
739.9,47.1838
740,47.0565
740.1,48.9777
740.2,50.2502
740.3,53.4887
740.4,58.6183
740.5,64.426
740.6,65.4531
740.7,62.5005
740.8,54.7285
740.9,49.6273
741,49.7249
741.1,52.3374
741.2,54.4643
741.3,59.0715
741.4,64.5627
741.5,64.8548
741.6,62.3099
741.7,58.0121
741.8,58.49
741.9,63.3059
742,71.3151
742.1,75.7575
742.2,76.6361
742.3,75.1151
742.4,72.9516
742.5,71.2682
742.6,67.0318
742.7,64.3972
742.8,64.5471
742.9,65.0664
743,65.6009
743.1,64.9205
743.2,64.532
743.3,63.0631
743.4,60.3292
743.5,58.6756
743.6,66.0993
743.7,74.2123
743.8,72.7586
743.9,69.7691
744,65.8542
744.1,60.0129
744.2,56.5753
744.3,55.4599
744.4,54.8819
744.5,55.557
744.6,55.2326
744.7,55.2533
744.8,55.2065
744.9,55.1441
745,59.5449
745.1,63.9055
745.2,59.7681
745.3,55.6188
745.4,52.9145
745.5,49.2871
745.6,47.9357
745.7,46.7466
745.8,45.8425
745.9,50.1837
746,54.9845
746.1,55.8097
746.2,57.0883
746.3,57.7377
746.4,63.1945
746.5,68.4552
746.6,67.4519
746.7,63.5244
746.8,60.1091
746.9,59.5169
747,58.1224
747.1,57.8044
747.2,55.849
747.3,53.9494
747.4,52.4267
747.5,49.4968
747.6,47.8606
747.7,50.7718
747.8,55.8537
747.9,58.1322
748,61.5161
748.1,63.5414
748.2,63.8781
748.3,63.7149
748.4,63.6823
748.5,64.5159
748.6,65.3704
748.7,66.3801
748.8,61.976
748.9,53.3688
749,48.3646
749.1,49.4244
749.2,49.8093
749.3,51.0358
749.4,49.0096
749.5,46.2463
749.6,46.1562
749.7,46.7156
749.8,47.2566
749.9,47.6162
750,49.9651
750.1,51.1672
750.2,55.2581
750.3,62.3001
750.4,63.986
750.5,62.3055
750.6,61.4706
750.7,61.6115
750.8,61.4231
750.9,62.8069
751,64.7403
751.1,64.6619
751.2,61.1954
751.3,58.696
751.4,57.281
751.5,55.0956
751.6,56.8512
751.7,60.7734
751.8,61.5047
751.9,59.0563
752,55.8942
752.1,54.4595
752.2,53.2159
752.3,52.7275
752.4,52.5705
752.5,53.0846
752.6,54.3033
752.7,55.4058
752.8,58.6455
752.9,60.6838
753,60.8318
753.1,58.5895
753.2,54.8832
753.3,53.0496
753.4,48.2918
753.5,44.8507
753.6,44.1753
753.7,45.6429
753.8,49.1586
753.9,50.7198
754,54.4579
754.1,57.5992
754.2,58.41
754.3,59.0716
754.4,58.6922
754.5,58.5443
754.6,58.5903
754.7,58.9126
754.8,59.8245
754.9,60.4587
755,62.9277
755.1,64.0796
755.2,63.73
755.3,58.642
755.4,53.5232
755.5,53.0985
755.6,54.6944
755.7,57.7762
755.8,59.5373
755.9,62.1822
756,65.9624
756.1,67.9209
756.2,69.2607
756.3,71.6779
756.4,73.0818
756.5,74.4038
756.6,76.5077
756.7,72.9067
756.8,64.3059
756.9,61.54
757,62.0897
757.1,63.3115
757.2,65.9165
757.3,70.2664
757.4,72.43
757.5,68.8319
757.6,65.0757
757.7,65.6759
757.8,67.419
757.9,66.962
758,66.7791
758.1,66.0116
758.2,64.7308
758.3,61.2674
758.4,56.5131
758.5,54.1657
758.6,52.4959
758.7,53.0018
758.8,53.0246
758.9,55.921
759,58.7466
759.1,60.5793
759.2,63.3131
759.3,65.1236
759.4,63.5124
759.5,61.8203
759.6,61.702
759.7,61.7434
759.8,62.0173
759.9,61.7874
760,60.4642
760.1,58.8002
760.2,57.9423
760.3,56.232
760.4,55.2877
760.5,56.0018
760.6,58.3833
760.7,59.7659
