"AGE","GR"
696.691709415853,5.98
697.469468806884,5.91000000000001
698.247228197915,5.27
698.636107893431,5.13
699.024987588946,5.29
699.413867284462,6.07
699.802746979977,5.82000000000004
700.580506371008,4.69
701.358265762039,3.67
701.747145457554,4.07
702.13602515307,4.7
702.524904848585,4.33000000000005
702.913784544101,3.48
703.302664239616,3.47
703.691543935131,5.92
704.080423630647,6.54
704.469303326163,6.66999999999998
704.858183021678,6.38
705.247062717194,5.58
705.635942412709,5.43
706.024822108224,5.67
706.41370180374,6.02999999999995
706.802581499255,6.11
707.580340890286,5.79
708.358100281317,5
709.135859672348,4.85
709.524739367864,5.29999999999994
709.913619063379,5.83
710.302498758895,5.35
710.69137845441,4.99
711.080258149925,5.07
711.469137845441,5.32999999999996
711.858017540957,5.87
712.246897236472,5.37
712.635776931987,4.64
713.024656627503,4.23
713.413536323019,4.32999999999999
713.802416018534,5
714.191295714049,5.27
714.580175409565,5.33
714.96905510508,5.47
715.357934800596,5.58999999999998
715.746814496111,5.47
716.135694191627,5.5
716.524573887142,5.4
716.913453582658,5.24
717.691212973689,5.01000000000003
718.46897236472,5.09
719.24673175575,5.84
720.024491146782,6.55
720.802250537812,6.35
721.580009928843,6.31
722.357769319874,5.99
723.135528710905,5.52
723.913288101936,5.43
724.691047492967,5.87
725.468806883998,6.38999999999993
726.246566275029,6.24
727.02432566606,5.76
727.802085057091,5.25
728.579844448122,5.23
730.135363230184,5.34999999999998
731.690882012246,5.15
733.246400794307,5.14
734.801919576369,5.52
735.5796789674,6.67
736.357438358431,6.41000000000004
737.135197749462,5.66
737.524077444978,5.19
737.912957140493,5.37
738.301836836009,5.41
738.690716531524,6.07999999999991
739.468475922555,6.66
740.246235313586,7.36
741.023994704617,8.209999
742.579513486679,8.5
744.135032268741,8.08000000000006
744.912791659772,7.02
745.690551050803,5.63
747.246069832865,6.4
748.023829223896,6.75
748.801588614926,6.90999999999998
749.579348005957,6.83
750.357107396988,6.63
751.134866788019,6.59
752.690385570081,6.19
754.245904352143,6.16
755.801423134205,5.73
757.356941916267,5.31
758.912460698329,5.17
760.467979480391,5.22
762.023498262452,5.32999999999998
762.801257653484,4.94
763.579017044514,4.91
764.356776435545,5.15
765.134535826576,5.22
765.912295217607,5.35
766.690054608638,5.88
767.467813999669,6.44
767.856693695185,7.21
768.2455733907,7.86
769.023332781731,8.18
769.801092172762,8.51
770.578851563793,9.130001
771.356610954824,9.34
772.912129736886,9.779999
774.467648518948,10.14
776.023167301009,9.889999
777.578686083071,9.369999
779.134204865133,9.07
780.689723647195,8.85
782.245242429257,8.289999
783.800761211319,7.7
785.356279993381,7.27
786.911798775443,7.16
787.689558166474,6.93
788.467317557505,8.459999
789.245076948535,9.549999
790.022836339567,9.310001
790.411716035082,9.709999
790.800595730597,9.470001
791.189475426113,9.41
791.578355121628,8.790001
792.356114512659,9.27
793.13387390369,7.84
793.911633294721,8.1
794.689392685752,8.82
795.467152076783,8.99
796.244911467814,8.439999
797.022670858845,7.95
797.800430249876,8.029999
798.578189640907,8.01
799.355949031938,7.49
800.133708422969,7.15
800.911467814,7.19
801.689227205031,8.199999
802.466986596062,8.77
802.855866291577,8.379999
803.244745987093,8.23
803.633625682608,8.58
804.022505378123,8.32
