"AGE","GR"
526.362402780076,28.89658039
527.140162171107,28.64812642
527.917921562138,28.60008722
528.695680953169,29.08785462
529.4734403442,28.1674349
530.251199735231,26.12394397
531.028959126262,24.37338987
531.806718517293,23.26391573
532.584477908324,23.44409338
533.362237299355,24.37210358
534.139996690386,24.32649447
534.917756081417,24.30815398
535.695515472447,25.3142943
536.473274863478,25.70529898
537.251034254509,24.25290145
538.02879364554,23.56187363
538.806553036571,24.78852631
539.584312427602,24.10774735
540.362071818633,23.82457749
541.139831209664,24.73374803
541.917590600695,25.66395485
542.695349991726,25.9259835
543.473109382757,25.34031407
544.250868773788,25.5260627
545.028628164819,26.05090799
545.80638755585,26.1802374
546.584146946881,24.19082941
547.361906337912,21.67816623
548.139665728943,21.34030133
548.917425119974,23.25433285
549.695184511005,22.94199165
550.472943902035,23.38467223
551.250703293066,21.68950538
552.028462684097,21.83282536
552.806222075128,22.29762256
553.583981466159,22.32607105
554.36174085719,24.09480817
555.139500248221,25.30512937
555.917259639252,25.74546645
556.695019030283,27.04438588
557.472778421314,27.44116148
558.250537812345,27.70760737
559.028297203376,27.43242823
559.806056594407,27.70445096
560.583815985438,28.1769828639033
561.361575376469,24.86933819
562.1393347675,22.9245244755616
562.917094158531,23.28875754
563.694853549561,23.3407009
564.472612940593,22.24596927
565.250372331623,20.57852007
566.028131722654,22.13700508
566.805891113685,25.95163318
567.583650504716,28.70827081
568.361409895747,28.1607921
569.139169286778,29.75881447
569.916928677809,32.29925232
570.69468806884,34.39617182
571.472447459871,32.53852961
572.250206850902,28.0795438
573.027966241933,24.66180597
573.805725632964,23.9432244
574.583485023995,24.07906092
575.361244415026,24.10044292
576.139003806057,25.46496735
576.916763197088,25.9953525
577.694522588119,25.44664552
578.472281979149,23.64918973
579.25004137018,22.61367821
580.027800761211,23.15417193
580.805560152242,22.61642655
581.583319543273,22.39566619
582.361078934304,23.69800712
583.138838325335,24.82620741
583.916597716366,23.93257465
584.694357107397,23.84465783
585.472116498428,24.54787928
586.249875889459,25.15085172
587.02763528049,24.63320312
587.805394671521,24.31581773
588.583154062552,25.00995445
